"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","city_name"
"2025-07-09 09:03:08+08:00",1.0,140.98,0.07,0.95,33.64,0.13,1.74,1.95,0.51,"Ozamiz City"
"2025-07-09 09:03:10+08:00",1.0,122.18,0.08,0.77,36.98,0.19,1.35,1.77,0.47,"Pagadian"
"2025-07-09 09:03:13+08:00",1.0,136.56,0.05,1.35,40.03,0.64,1.81,3.32,0.2,"Palayan City"
"2025-07-09 09:03:14+08:00",1.0,232.51,0.82,3.72,18.51,0.64,5.07,6.06,2.09,"Panabo"
"2025-07-09 09:03:15+08:00",1.0,131.63,0.01,0.59,41.54,0.25,1.23,2.42,0.21,"Paranaque City"
"2025-07-09 09:03:18+08:00",1.0,131.63,0.01,0.59,41.54,0.25,1.23,2.42,0.21,"Pasig"
"2025-07-09 09:03:20+08:00",1.0,81.19,0.04,0.58,42.29,0.27,1.47,4.08,0.22,"Puerto Princesa City"
"2025-07-09 09:03:22+08:00",1.0,131.59,0.02,0.68,41.28,0.37,1.31,2.49,0.21,"Quezon City"
"2025-07-09 09:03:24+08:00",2.0,449.2,3.93,7.35,21.27,1.98,10.76,12.41,5.46,"Roxas"
"2025-07-09 09:03:25+08:00",1.0,148.07,0.2,1.32,32.67,0.32,1.96,2.42,0.62,"Sagay"
"2025-07-09 09:03:27+08:00",1.0,122.29,0.01,0.24,42.18,0.14,1.74,4.92,0.0,"Samal"
"2025-07-09 09:03:28+08:00",1.0,131.97,0.03,0.82,40.85,0.39,1.97,3.75,0.1,"San Carlos"
"2025-07-09 09:03:30+08:00",1.0,136.69,0.02,0.85,42.82,0.55,2.47,5.17,0.19,"San Fernando"
"2025-07-09 09:03:32+08:00",1.0,254.17,0.36,3.96,24.88,0.76,4.33,5.05,1.26,"San Jose"
"2025-07-09 09:03:34+08:00",1.0,131.54,0.02,0.76,41.01,0.49,1.38,2.56,0.21,"San Jose del Monte"
"2025-07-09 09:03:37+08:00",1.0,147.67,0.04,2.01,45.62,1.35,2.85,4.93,0.25,"San Juan"
"2025-07-09 09:03:39+08:00",1.0,124.73,0.01,0.25,42.34,0.14,1.59,3.7,0.01,"San Pablo"
"2025-07-09 09:03:42+08:00",1.0,266.33,0.24,4.34,27.41,0.64,3.57,4.25,1.15,"San Pedro"
"2025-07-09 09:03:44+08:00",1.0,131.97,0.03,0.82,40.85,0.39,1.97,3.75,0.1,"Santa Rosa"
"2025-07-09 09:03:45+08:00",1.0,150.03,0.11,2.29,42.04,1.82,2.61,4.63,0.46,"Santiago"
"2025-07-09 09:03:46+08:00",1.0,309.56,0.65,6.12,24.35,1.26,4.99,5.83,1.44,"Santo Tomas"
"2025-07-09 09:03:49+08:00",1.0,113.21,0.03,0.46,40.75,0.16,1.06,1.78,0.15,"Silay City"
"2025-07-09 09:03:50+08:00",1.0,105.53,0.01,0.16,37.76,0.04,1.0,1.62,0.01,"Sipalay"
"2025-07-09 09:03:52+08:00",1.0,161.31,0.06,2.03,36.98,0.52,1.95,2.26,0.63,"Surigao City"
"2025-07-09 09:03:54+08:00",1.0,152.9,0.11,1.0,41.1,0.35,1.97,3.4,0.4,"Tabaco"
"2025-07-09 09:03:57+08:00",1.0,306.17,0.82,6.78,22.26,1.71,5.19,6.01,1.44,"Tabuk"
"2025-07-09 09:03:58+08:00",1.0,156.99,0.27,3.05,34.31,1.31,1.42,1.88,0.75,"Tacloban City"
"2025-07-09 09:04:00+08:00",1.0,101.76,0.03,0.2,36.68,0.06,0.84,1.89,0.07,"Tacurong"
"2025-07-09 09:04:02+08:00",1.0,125.6,0.01,0.33,41.8,0.11,1.2,3.04,0.07,"Tagaytay City"
"2025-07-09 09:04:04+08:00",1.0,131.63,0.01,0.59,41.54,0.25,1.23,2.42,0.21,"Taguig"
"2025-07-09 09:04:07+08:00",1.0,134.68,0.12,0.77,39.84,0.28,1.18,2.33,0.43,"Talisay"
"2025-07-09 09:04:09+08:00",1.0,128.88,0.01,0.44,41.72,0.11,1.08,2.36,0.14,"Tanauan"
"2025-07-09 09:04:10+08:00",1.0,233.16,0.36,2.36,23.54,0.35,7.08,7.42,0.78,"Tandag"
"2025-07-09 09:04:12+08:00",1.0,113.21,0.03,0.46,40.75,0.16,1.06,1.78,0.15,"Tangub"
"2025-07-09 09:04:15+08:00",1.0,109.25,0.03,0.24,35.09,0.05,1.04,1.84,0.04,"Tanjay"
"2025-07-09 09:04:17+08:00",1.0,125.75,0.0,0.3,41.65,0.16,2.48,5.65,0.0,"Tarlac City"
"2025-07-09 09:04:19+08:00",1.0,145.16,0.05,0.91,37.6,0.21,1.35,1.94,0.39,"Tayabas"
"2025-07-09 09:04:21+08:00",1.0,136.32,0.15,1.01,33.99,0.36,1.57,1.94,0.44,"Toledo City"
"2025-07-09 09:04:22+08:00",1.0,258.62,0.45,4.85,24.54,1.12,4.02,4.7,1.18,"Tuguegarao"
"2025-07-09 09:04:24+08:00",1.0,131.18,0.01,0.54,42.36,0.2,2.26,4.65,0.1,"Urdaneta"
"2025-07-09 09:04:26+08:00",1.0,144.07,0.25,1.83,36.98,1.0,1.22,1.7,0.61,"Valencia"
"2025-07-09 09:04:28+08:00",1.0,127.88,0.01,0.46,41.78,0.25,1.41,3.07,0.11,"Valenzuela"
"2025-07-09 09:04:29+08:00",1.0,116.77,0.04,0.57,41.33,0.2,0.97,1.36,0.21,"Victorias"
"2025-07-09 09:04:30+08:00",1.0,141.78,0.04,1.29,47.76,0.91,3.28,6.51,0.18,"Vigan"
"2025-07-09 09:04:32+08:00",1.0,89.41,0.03,0.39,39.16,0.12,0.63,1.26,0.17,"Zamboanga City"
"2025-07-09 10:00:01+08:00",1.0,122.01,0.01,0.31,43.87,0.19,2.93,7.35,0.0,"Alaminos"
"2025-07-09 10:00:03+08:00",1.0,121.68,0.01,0.27,42.0,0.16,2.05,5.26,0.0,"Angeles City"
"2025-07-09 10:00:05+08:00",1.0,152.66,0.09,1.88,39.22,0.84,1.97,3.48,0.52,"Antipolo"
"2025-07-09 10:00:07+08:00",1.0,182.55,0.33,1.73,38.08,0.73,3.15,3.8,0.92,"Bacolod"
"2025-07-09 10:00:09+08:00",1.0,126.25,0.01,0.4,41.75,0.18,1.33,3.03,0.11,"Bacoor"
"2025-07-09 10:00:11+08:00",1.0,109.38,0.03,0.28,40.86,0.11,1.02,1.68,0.09,"Bago City"
"2025-07-09 10:00:13+08:00",1.0,139.98,0.04,1.09,39.86,0.75,2.18,3.92,0.28,"Baguio"
"2025-07-09 10:00:15+08:00",1.0,108.88,0.03,0.18,35.96,0.05,1.06,1.64,0.04,"Bais"
"2025-07-09 10:00:17+08:00",1.0,119.92,0.01,0.24,41.91,0.14,1.78,5.05,0.0,"Balanga"
"2025-07-09 10:00:19+08:00",1.0,144.29,0.01,1.67,48.9,0.98,3.44,6.21,0.1,"Batac City"
"2025-07-09 10:00:21+08:00",1.0,121.12,0.02,0.28,41.55,0.09,0.94,2.5,0.02,"Batangas City"
"2025-07-09 10:00:23+08:00",1.0,113.67,0.05,0.44,33.16,0.08,1.26,1.79,0.17,"Bayawan"
"2025-07-09 10:00:25+08:00",1.0,139.1,0.08,0.53,44.69,0.26,1.85,3.44,0.29,"Baybay"
"2025-07-09 10:00:26+08:00",1.0,204.72,0.22,2.28,25.64,0.34,3.17,3.53,1.14,"Bayugan"
"2025-07-09 10:00:29+08:00",1.0,146.17,0.24,1.89,39.03,0.95,1.35,1.67,0.59,"Bislig"
"2025-07-09 10:00:31+08:00",1.0,130.63,0.01,0.47,41.97,0.12,1.09,2.28,0.19,"Biñan"
"2025-07-09 10:00:32+08:00",1.0,142.45,0.2,1.24,38.8,0.72,1.67,2.09,0.57,"Bogo"
"2025-07-09 10:00:34+08:00",1.0,199.95,1.17,4.39,37.16,1.67,3.86,4.3,1.16,"Borongan"
"2025-07-09 10:00:36+08:00",1.0,190.33,0.12,2.32,25.32,0.27,2.27,2.62,1.18,"Butuan"
"2025-07-09 10:00:38+08:00",1.0,172.98,0.1,2.02,29.65,0.33,1.79,2.1,1.0,"Cabadbaran"
"2025-07-09 10:00:40+08:00",1.0,130.55,0.03,0.8,41.16,0.39,1.89,3.58,0.1,"Cabanatuan City"
"2025-07-09 10:00:41+08:00",1.0,130.63,0.01,0.47,41.97,0.12,1.09,2.28,0.19,"Cabuyao"
"2025-07-09 10:00:43+08:00",1.0,127.76,0.12,0.72,38.85,0.24,1.45,1.86,0.37,"Cadiz"
"2025-07-09 10:00:44+08:00",1.0,171.48,0.21,2.2,32.41,0.38,2.27,2.59,1.81,"Cagayan de Oro"
"2025-07-09 10:00:46+08:00",1.0,121.18,0.01,0.28,41.33,0.1,1.21,3.42,0.04,"Calaca"
"2025-07-09 10:00:48+08:00",1.0,130.63,0.01,0.47,41.97,0.12,1.09,2.28,0.19,"Calamba"
"2025-07-09 10:00:50+08:00",1.0,121.23,0.02,0.35,41.2,0.1,1.02,2.67,0.02,"Calapan"
"2025-07-09 10:00:53+08:00",1.0,169.82,0.51,2.54,43.88,2.14,2.98,4.03,1.39,"Calbayog City"
"2025-07-09 10:00:54+08:00",1.0,127.17,0.01,0.46,41.73,0.24,1.41,3.07,0.12,"Caloocan City"
"2025-07-09 10:00:56+08:00",1.0,146.38,0.13,2.01,40.83,1.72,2.51,4.55,0.42,"Candon"
"2025-07-09 10:00:57+08:00",1.0,109.1,0.02,0.24,39.81,0.08,0.99,1.44,0.07,"Canlaon"
"2025-07-09 10:00:59+08:00",1.0,115.28,0.05,0.41,40.02,0.32,0.85,1.1,0.16,"Carcar"
"2025-07-09 10:01:00+08:00",1.0,130.63,0.01,0.47,41.97,0.12,1.09,2.28,0.19,"Carmona"
"2025-07-09 10:01:02+08:00",1.0,156.28,0.5,2.49,43.49,2.4,2.26,3.01,0.94,"Catbalogan"
"2025-07-09 10:01:04+08:00",2.0,560.32,6.55,8.35,18.61,2.24,14.79,17.02,6.8,"Cauayan"
"2025-07-09 10:01:06+08:00",1.0,126.25,0.01,0.4,41.75,0.18,1.33,3.03,0.11,"Cavite City"
"2025-07-09 10:01:07+08:00",1.0,130.68,0.13,0.84,36.71,0.39,1.4,1.68,0.35,"Cebu City"
"2025-07-09 10:01:09+08:00",1.0,132.29,0.01,0.68,41.42,0.35,1.27,2.43,0.24,"City of Marikina"
"2025-07-09 10:01:10+08:00",1.0,182.55,0.33,1.73,38.08,0.73,3.15,3.8,0.92,"City of Masbate"
"2025-07-09 10:01:12+08:00",1.0,109.02,0.03,0.26,43.36,0.09,0.92,1.66,0.08,"City of Passi"
"2025-07-09 10:01:14+08:00",1.0,171.11,0.23,1.21,41.92,0.54,2.84,3.79,0.67,"City of Sorsogon"
"2025-07-09 10:01:16+08:00",1.0,106.25,0.02,0.17,36.04,0.05,1.04,1.63,0.03,"Cotabato"
"2025-07-09 10:01:18+08:00",1.0,236.32,0.58,4.95,25.47,1.5,2.91,3.45,1.07,"Dagupan"
"2025-07-09 10:01:20+08:00",1.0,136.78,0.16,1.08,36.82,0.48,1.55,1.83,0.43,"Danao"
"2025-07-09 10:01:22+08:00",1.0,130.68,0.13,0.84,36.71,0.39,1.4,1.68,0.35,"Dapitan"
"2025-07-09 10:01:24+08:00",1.0,125.33,0.01,0.33,41.77,0.11,1.25,2.99,0.09,"Dasmariñas"
"2025-07-09 10:01:25+08:00",1.0,179.72,0.17,2.82,21.25,0.48,3.4,4.22,1.28,"Davao"
"2025-07-09 10:01:27+08:00",1.0,126.31,0.06,1.01,32.03,0.19,1.69,2.89,0.47,"Digos"
"2025-07-09 10:01:29+08:00",1.0,146.76,0.2,1.8,34.0,0.49,2.12,2.76,1.39,"Dipolog"
"2025-07-09 10:01:32+08:00",1.0,134.55,0.14,1.29,30.64,0.25,1.83,2.52,0.74,"Dumaguete"
"2025-07-09 10:01:35+08:00",1.0,182.97,0.28,2.91,32.64,0.53,2.7,3.1,2.49,"El Salvador"
"2025-07-09 10:01:37+08:00",1.0,141.57,0.19,1.02,35.25,0.3,1.95,2.36,0.55,"Escalante"
"2025-07-09 10:01:39+08:00",1.0,129.73,0.03,0.71,41.34,0.36,1.76,3.42,0.11,"Gapan"
"2025-07-09 10:01:41+08:00",1.0,91.37,0.01,0.09,37.31,0.05,0.64,1.69,0.02,"General Santos"
"2025-07-09 10:01:43+08:00",1.0,125.33,0.01,0.33,41.77,0.11,1.25,2.99,0.09,"General Trias"
"2025-07-09 10:01:45+08:00",1.0,168.15,0.16,1.99,30.69,0.26,1.83,2.15,1.64,"Gingoog City"
"2025-07-09 10:01:46+08:00",1.0,106.31,0.01,0.14,39.37,0.03,0.99,1.54,0.0,"Himamaylan"
"2025-07-09 10:01:48+08:00",1.0,276.76,0.12,5.11,25.6,0.8,3.7,4.46,1.27,"Ilagan"
"2025-07-09 10:01:50+08:00",1.0,139.44,0.05,0.61,36.19,0.08,1.53,1.61,0.42,"Iligan City"
"2025-07-09 10:01:52+08:00",1.0,105.12,0.01,0.17,40.56,0.05,1.18,2.56,0.0,"Iloilo City"
"2025-07-09 10:01:54+08:00",1.0,126.25,0.01,0.4,41.75,0.18,1.33,3.03,0.11,"Imus"
"2025-07-09 10:01:56+08:00",1.0,135.28,0.08,0.5,44.41,0.24,1.7,3.5,0.26,"Iriga City"
"2025-07-09 10:01:58+08:00",1.0,107.85,0.02,0.21,40.12,0.07,1.01,1.61,0.05,"Isabela"
"2025-07-09 10:02:00+08:00",1.0,106.76,0.02,0.15,38.36,0.03,1.01,1.59,0.01,"Kabankalan"
"2025-07-09 10:02:01+08:00",1.0,147.94,0.12,1.58,30.79,0.31,2.37,3.44,0.8,"Kidapawan"
"2025-07-09 10:02:03+08:00",1.0,97.7,0.01,0.11,37.37,0.05,0.83,2.1,0.03,"Koronadal"
"2025-07-09 10:02:05+08:00",1.0,109.38,0.03,0.28,40.86,0.11,1.02,1.68,0.09,"La Carlota"
"2025-07-09 10:02:07+08:00",1.0,96.23,0.02,0.18,36.22,0.09,0.76,1.99,0.04,"Lamitan"
"2025-07-09 10:02:09+08:00",1.0,144.29,0.01,1.67,48.9,0.98,3.44,6.21,0.1,"Laoag"
"2025-07-09 10:02:12+08:00",1.0,130.68,0.13,0.84,36.71,0.39,1.4,1.68,0.35,"Lapu-Lapu City"
"2025-07-09 10:02:13+08:00",1.0,126.25,0.01,0.4,41.75,0.18,1.33,3.03,0.11,"Las Piñas"
"2025-07-09 10:02:15+08:00",1.0,166.94,0.16,0.9,44.66,0.46,2.78,3.82,0.49,"Legazpi City"
"2025-07-09 10:02:16+08:00",1.0,146.72,0.11,0.63,44.34,0.32,2.08,3.71,0.34,"Ligao"
"2025-07-09 10:02:17+08:00",1.0,124.28,0.01,0.34,41.69,0.1,0.99,2.43,0.08,"Lipa City"
"2025-07-09 10:02:19+08:00",1.0,105.95,0.01,0.18,42.07,0.05,1.04,2.19,0.02,"Lucena"
"2025-07-09 10:02:21+08:00",1.0,105.95,0.01,0.18,42.07,0.05,1.04,2.19,0.02,"Maasin"
"2025-07-09 10:02:23+08:00",1.0,122.51,0.01,0.28,41.83,0.16,2.22,5.37,0.0,"Mabalacat City"
"2025-07-09 10:02:25+08:00",1.0,131.46,0.01,0.57,41.7,0.23,1.18,2.36,0.21,"Makati City"
"2025-07-09 10:02:26+08:00",1.0,119.76,0.01,0.3,42.59,0.2,3.09,8.74,0.0,"Malabon"
"2025-07-09 10:02:29+08:00",1.0,179.85,0.24,1.76,29.74,0.26,2.58,2.89,1.07,"Malaybalay"
"2025-07-09 10:02:31+08:00",1.0,128.08,0.01,0.52,41.71,0.3,1.49,3.1,0.14,"Malolos"
"2025-07-09 10:02:32+08:00",1.0,131.46,0.01,0.57,41.7,0.23,1.18,2.36,0.21,"Mandaluyong City"
"2025-07-09 10:02:35+08:00",1.0,130.68,0.13,0.84,36.71,0.39,1.4,1.68,0.35,"Mandaue City"
"2025-07-09 10:02:37+08:00",1.0,127.17,0.01,0.46,41.73,0.24,1.41,3.07,0.12,"Manila"
"2025-07-09 10:02:40+08:00",1.0,122.13,0.03,0.33,36.43,0.05,1.22,1.36,0.17,"Marawi"
"2025-07-09 10:02:42+08:00",1.0,138.39,0.07,1.28,39.25,0.41,0.88,1.09,0.58,"Mati"
"2025-07-09 10:02:44+08:00",1.0,127.17,0.01,0.46,41.73,0.24,1.41,3.07,0.12,"Meycauayan"
"2025-07-09 10:02:45+08:00",1.0,140.68,0.05,1.16,40.55,0.51,1.97,3.57,0.29,"Muñoz"
"2025-07-09 10:02:47+08:00",1.0,121.12,0.06,0.38,44.04,0.18,1.18,3.32,0.14,"Naga"
"2025-07-09 10:02:49+08:00",1.0,127.17,0.01,0.46,41.73,0.24,1.41,3.07,0.12,"Navotas"
"2025-07-09 10:02:51+08:00",1.0,118.67,0.01,0.25,42.07,0.17,2.15,6.61,0.0,"Olongapo"
"2025-07-09 10:02:53+08:00",1.0,143.34,0.25,1.61,40.97,1.04,1.48,1.91,0.62,"Ormoc"
"2025-07-09 10:02:56+08:00",1.0,161.8,0.18,1.94,32.66,0.35,2.35,2.66,1.49,"Oroquieta"
"2025-07-09 10:02:58+08:00",1.0,131.03,0.06,0.65,36.14,0.11,1.53,1.75,0.39,"Ozamiz City"
"2025-07-09 10:03:00+08:00",1.0,119.45,0.08,0.68,39.16,0.22,1.37,1.83,0.51,"Pagadian"
"2025-07-09 10:03:02+08:00",1.0,135.91,0.06,1.32,40.59,0.64,1.76,3.2,0.2,"Palayan City"
"2025-07-09 10:03:04+08:00",1.0,209.29,0.41,3.18,23.02,0.55,4.36,5.2,1.74,"Panabo"
"2025-07-09 10:03:06+08:00",1.0,131.46,0.01,0.57,41.7,0.23,1.18,2.36,0.21,"Paranaque City"
"2025-07-09 10:03:07+08:00",1.0,131.46,0.01,0.57,41.7,0.23,1.18,2.36,0.21,"Pasig"
"2025-07-09 10:03:09+08:00",1.0,83.85,0.06,0.7,42.6,0.33,1.72,4.77,0.33,"Puerto Princesa City"
"2025-07-09 10:03:11+08:00",1.0,132.29,0.01,0.68,41.42,0.35,1.27,2.43,0.24,"Quezon City"
"2025-07-09 10:03:12+08:00",1.0,416.86,3.49,6.78,22.38,1.71,9.14,10.58,4.0,"Roxas"
"2025-07-09 10:03:14+08:00",1.0,141.57,0.19,1.02,35.25,0.3,1.95,2.36,0.55,"Sagay"
"2025-07-09 10:03:16+08:00",1.0,119.92,0.01,0.24,41.91,0.14,1.78,5.05,0.0,"Samal"
"2025-07-09 10:03:19+08:00",1.0,130.55,0.03,0.8,41.16,0.39,1.89,3.58,0.1,"San Carlos"
"2025-07-09 10:03:21+08:00",1.0,134.48,0.03,0.89,41.94,0.64,2.53,5.19,0.17,"San Fernando"
"2025-07-09 10:03:22+08:00",1.0,233.32,0.25,3.55,27.99,0.67,3.19,3.71,1.12,"San Jose"
"2025-07-09 10:03:24+08:00",1.0,133.12,0.02,0.79,41.15,0.46,1.36,2.51,0.26,"San Jose del Monte"
"2025-07-09 10:03:26+08:00",1.0,146.17,0.07,2.13,45.56,1.55,3.12,5.72,0.25,"San Juan"
"2025-07-09 10:03:28+08:00",1.0,123.04,0.01,0.26,42.27,0.14,1.61,3.7,0.01,"San Pablo"
"2025-07-09 10:03:29+08:00",1.0,255.34,0.15,4.06,27.46,0.6,2.81,3.32,1.03,"San Pedro"
"2025-07-09 10:03:31+08:00",1.0,130.55,0.03,0.8,41.16,0.39,1.89,3.58,0.1,"Santa Rosa"
"2025-07-09 10:03:33+08:00",1.0,147.51,0.16,2.35,42.0,2.07,2.67,4.88,0.45,"Santiago"
"2025-07-09 10:03:35+08:00",1.0,278.7,0.55,5.26,25.98,1.2,3.48,4.14,1.31,"Santo Tomas"
"2025-07-09 10:03:36+08:00",1.0,110.91,0.03,0.35,41.61,0.14,1.04,1.75,0.13,"Silay City"
"2025-07-09 10:03:39+08:00",1.0,105.27,0.01,0.13,38.32,0.04,1.02,1.74,0.01,"Sipalay"
"2025-07-09 10:03:41+08:00",1.0,138.39,0.07,1.28,39.25,0.41,0.88,1.09,0.58,"Surigao City"
"2025-07-09 10:03:43+08:00",1.0,153.0,0.12,0.72,44.68,0.36,2.31,3.63,0.39,"Tabaco"
"2025-07-09 10:03:44+08:00",1.0,269.34,0.77,5.72,24.96,1.66,3.53,4.2,1.33,"Tabuk"
"2025-07-09 10:03:47+08:00",1.0,151.07,0.31,2.15,40.28,1.24,1.56,1.98,0.7,"Tacloban City"
"2025-07-09 10:03:48+08:00",1.0,102.1,0.03,0.18,37.54,0.07,0.97,2.18,0.09,"Tacurong"
"2025-07-09 10:03:49+08:00",1.0,123.25,0.01,0.3,41.55,0.11,1.23,3.21,0.07,"Tagaytay City"
"2025-07-09 10:03:51+08:00",1.0,131.46,0.01,0.57,41.7,0.23,1.18,2.36,0.21,"Taguig"
"2025-07-09 10:03:53+08:00",1.0,140.37,0.15,0.85,42.19,0.33,1.45,2.62,0.59,"Talisay"
"2025-07-09 10:03:54+08:00",1.0,127.44,0.01,0.4,41.83,0.11,1.04,2.35,0.13,"Tanauan"
"2025-07-09 10:03:57+08:00",1.0,205.94,0.21,1.85,27.45,0.3,4.73,5.01,0.81,"Tandag"
"2025-07-09 10:03:59+08:00",1.0,110.91,0.03,0.35,41.61,0.14,1.04,1.75,0.13,"Tangub"
"2025-07-09 10:04:01+08:00",1.0,108.88,0.03,0.18,35.96,0.05,1.06,1.64,0.04,"Tanjay"
"2025-07-09 10:04:02+08:00",1.0,123.34,0.01,0.3,41.66,0.16,2.39,5.48,0.0,"Tarlac City"
"2025-07-09 10:04:03+08:00",1.0,139.99,0.03,0.75,38.94,0.2,1.06,1.59,0.35,"Tayabas"
"2025-07-09 10:04:06+08:00",1.0,132.39,0.14,0.8,35.98,0.35,1.58,1.92,0.39,"Toledo City"
"2025-07-09 10:04:07+08:00",1.0,238.63,0.4,4.34,26.64,1.07,2.99,3.51,1.08,"Tuguegarao"
"2025-07-09 10:04:09+08:00",1.0,128.82,0.01,0.51,42.24,0.2,2.22,4.47,0.1,"Urdaneta"
"2025-07-09 10:04:12+08:00",1.0,142.26,0.23,1.46,40.77,0.99,1.52,1.97,0.58,"Valencia"
"2025-07-09 10:04:14+08:00",1.0,127.17,0.01,0.46,41.73,0.24,1.41,3.07,0.12,"Valenzuela"
"2025-07-09 10:04:15+08:00",1.0,113.66,0.05,0.42,42.52,0.18,0.95,1.35,0.19,"Victorias"
"2025-07-09 10:04:17+08:00",1.0,138.21,0.06,1.32,46.96,1.03,3.53,7.52,0.18,"Vigan"
"2025-07-09 10:04:19+08:00",1.0,87.2,0.02,0.28,40.57,0.1,0.57,1.12,0.14,"Zamboanga City"
"2025-07-09 11:00:00+08:00",1.0,120.39,0.01,0.28,43.96,0.18,2.8,6.92,0.0,"Alaminos"
"2025-07-09 11:00:03+08:00",1.0,119.4,0.01,0.26,41.8,0.16,2.06,5.23,0.01,"Angeles City"
"2025-07-09 11:00:05+08:00",1.0,149.82,0.1,1.74,39.81,0.8,1.91,3.32,0.51,"Antipolo"
"2025-07-09 11:00:07+08:00",1.0,175.16,0.24,1.17,44.61,0.72,4.72,5.34,0.98,"Bacolod"
"2025-07-09 11:00:09+08:00",1.0,124.06,0.01,0.38,41.47,0.18,1.41,3.26,0.12,"Bacoor"
"2025-07-09 11:00:11+08:00",1.0,108.2,0.02,0.22,41.53,0.1,1.05,1.73,0.08,"Bago City"
"2025-07-09 11:00:13+08:00",1.0,138.05,0.05,1.1,39.79,0.86,2.11,3.68,0.24,"Baguio"
"2025-07-09 11:00:15+08:00",1.0,107.98,0.03,0.13,36.48,0.04,1.15,1.64,0.04,"Bais"
"2025-07-09 11:00:18+08:00",1.0,117.28,0.01,0.23,41.48,0.15,1.88,5.3,0.01,"Balanga"
"2025-07-09 11:00:20+08:00",1.0,142.18,0.02,1.79,48.31,1.1,3.73,7.16,0.1,"Batac City"
"2025-07-09 11:00:22+08:00",1.0,117.89,0.02,0.24,41.03,0.09,1.08,3.0,0.02,"Batangas City"
"2025-07-09 11:00:24+08:00",1.0,111.66,0.04,0.37,34.03,0.08,1.28,1.83,0.18,"Bayawan"
"2025-07-09 11:00:26+08:00",1.0,138.87,0.06,0.39,47.4,0.25,2.29,3.74,0.27,"Baybay"
"2025-07-09 11:00:27+08:00",1.0,195.52,0.17,2.03,27.87,0.34,2.9,3.25,1.19,"Bayugan"
"2025-07-09 11:00:30+08:00",1.0,143.51,0.21,1.43,44.35,0.93,1.89,2.2,0.59,"Bislig"
"2025-07-09 11:00:31+08:00",1.0,128.96,0.01,0.43,41.98,0.12,1.09,2.37,0.19,"Biñan"
"2025-07-09 11:00:33+08:00",1.0,140.01,0.17,1.0,41.71,0.7,2.07,2.46,0.54,"Bogo"
"2025-07-09 11:00:35+08:00",1.0,199.91,0.67,3.11,55.28,1.63,7.67,8.14,1.3,"Borongan"
"2025-07-09 11:00:37+08:00",1.0,182.82,0.1,2.17,26.01,0.27,1.91,2.25,1.23,"Butuan"
"2025-07-09 11:00:38+08:00",1.0,164.66,0.09,1.8,30.44,0.31,1.46,1.75,1.03,"Cabadbaran"
"2025-07-09 11:00:40+08:00",1.0,128.44,0.03,0.76,41.36,0.38,1.84,3.47,0.1,"Cabanatuan City"
"2025-07-09 11:00:42+08:00",1.0,128.96,0.01,0.43,41.98,0.12,1.09,2.37,0.19,"Cabuyao"
"2025-07-09 11:00:44+08:00",1.0,123.06,0.09,0.51,40.91,0.21,1.5,1.88,0.33,"Cadiz"
"2025-07-09 11:00:47+08:00",1.0,171.89,0.26,2.19,34.7,0.45,2.51,2.87,2.24,"Cagayan de Oro"
"2025-07-09 11:00:48+08:00",1.0,117.93,0.01,0.25,40.74,0.11,1.42,4.14,0.04,"Calaca"
"2025-07-09 11:00:50+08:00",1.0,128.96,0.01,0.43,41.98,0.12,1.09,2.37,0.19,"Calamba"
"2025-07-09 11:00:53+08:00",1.0,117.81,0.02,0.3,40.75,0.11,1.16,3.09,0.02,"Calapan"
"2025-07-09 11:00:54+08:00",1.0,171.96,0.36,1.84,56.88,2.23,5.63,6.76,1.56,"Calbayog City"
"2025-07-09 11:00:55+08:00",1.0,125.52,0.01,0.45,41.57,0.24,1.48,3.23,0.14,"Caloocan City"
"2025-07-09 11:00:57+08:00",1.0,143.36,0.16,2.0,40.91,1.87,2.5,4.48,0.39,"Candon"
"2025-07-09 11:00:59+08:00",1.0,107.84,0.02,0.19,40.29,0.07,1.02,1.47,0.06,"Canlaon"
"2025-07-09 11:01:00+08:00",1.0,113.79,0.05,0.31,41.09,0.29,0.95,1.19,0.14,"Carcar"
"2025-07-09 11:01:03+08:00",1.0,128.96,0.01,0.43,41.98,0.12,1.09,2.37,0.19,"Carmona"
"2025-07-09 11:01:04+08:00",1.0,156.67,0.35,1.73,55.8,2.45,4.33,5.12,1.03,"Catbalogan"
"2025-07-09 11:01:06+08:00",2.0,494.56,4.04,8.76,19.23,1.75,11.87,13.63,4.38,"Cauayan"
"2025-07-09 11:01:08+08:00",1.0,124.06,0.01,0.38,41.47,0.18,1.41,3.26,0.12,"Cavite City"
"2025-07-09 11:01:11+08:00",1.0,126.54,0.1,0.63,39.19,0.37,1.47,1.72,0.32,"Cebu City"
"2025-07-09 11:01:13+08:00",1.0,131.74,0.02,0.66,41.57,0.34,1.29,2.47,0.26,"City of Marikina"
"2025-07-09 11:01:15+08:00",1.0,175.16,0.24,1.17,44.61,0.72,4.72,5.34,0.98,"City of Masbate"
"2025-07-09 11:01:17+08:00",1.0,108.62,0.03,0.21,44.1,0.08,0.99,1.8,0.07,"City of Passi"
"2025-07-09 11:01:18+08:00",1.0,167.66,0.16,0.77,48.13,0.52,4.3,5.21,0.68,"City of Sorsogon"
