"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","city_name"
"2025-08-14 11:01:37+08:00",1.0,134.32,0.09,0.95,28.51,0.17,1.67,2.11,0.5,"Dumaguete"
"2025-08-14 11:01:39+08:00",1.0,163.23,0.2,2.16,28.65,0.37,2.06,2.44,1.4,"El Salvador"
"2025-08-14 11:01:41+08:00",1.0,132.48,0.06,0.77,29.44,0.25,1.39,1.66,0.47,"Escalante"
"2025-08-14 11:01:43+08:00",1.0,173.1,1.0,3.84,30.71,1.89,2.61,5.43,1.36,"Gapan"
"2025-08-14 11:01:46+08:00",1.0,87.55,0.01,0.14,28.35,0.05,0.52,0.93,0.01,"General Santos"
"2025-08-14 11:01:47+08:00",1.0,121.42,0.04,0.82,30.29,0.1,0.67,0.84,0.26,"General Trias"
"2025-08-14 11:01:49+08:00",1.0,195.3,0.42,2.3,24.77,0.41,3.86,4.51,2.15,"Gingoog City"
"2025-08-14 11:01:50+08:00",1.0,117.48,0.01,0.14,34.42,0.03,1.0,1.6,0.0,"Himamaylan"
"2025-08-14 11:01:52+08:00",2.0,423.91,1.18,7.55,32.11,1.51,19.29,20.64,6.3,"Ilagan"
"2025-08-14 11:01:55+08:00",1.0,124.23,0.01,0.22,33.19,0.03,0.93,1.06,0.04,"Iligan City"
"2025-08-14 11:01:56+08:00",1.0,142.17,0.01,0.18,41.56,0.04,1.15,1.97,0.0,"Iloilo City"
"2025-08-14 11:01:58+08:00",1.0,126.85,0.18,1.32,30.99,0.59,1.04,1.45,0.52,"Imus"
"2025-08-14 11:02:00+08:00",1.0,145.78,0.1,0.89,33.67,0.21,2.09,2.38,0.24,"Iriga City"
"2025-08-14 11:02:02+08:00",1.0,122.23,0.01,0.21,35.63,0.06,1.06,1.62,0.05,"Isabela"
"2025-08-14 11:02:04+08:00",1.0,117.1,0.01,0.19,33.49,0.03,1.05,1.66,0.02,"Kabankalan"
"2025-08-14 11:02:07+08:00",1.0,149.43,0.28,1.77,25.55,0.41,1.92,2.66,1.28,"Kidapawan"
"2025-08-14 11:02:08+08:00",1.0,95.47,0.0,0.05,27.51,0.01,0.54,1.01,0.0,"Koronadal"
"2025-08-14 11:02:10+08:00",1.0,126.99,0.02,0.28,36.85,0.1,1.12,1.64,0.09,"La Carlota"
"2025-08-14 11:02:13+08:00",1.0,87.98,0.02,0.17,31.6,0.08,0.53,0.79,0.03,"Lamitan"
"2025-08-14 11:02:14+08:00",1.0,157.09,1.48,4.61,23.91,2.75,7.87,9.01,0.0,"Laoag"
"2025-08-14 11:02:15+08:00",1.0,128.53,0.05,0.79,31.81,0.34,1.2,1.39,0.32,"Lapu-Lapu City"
"2025-08-14 11:02:18+08:00",1.0,126.85,0.18,1.32,30.99,0.59,1.04,1.45,0.52,"Las Piñas"
"2025-08-14 11:02:19+08:00",1.0,164.35,0.14,1.01,35.56,0.36,3.38,3.68,0.37,"Legazpi City"
"2025-08-14 11:02:21+08:00",1.0,153.93,0.11,0.96,33.92,0.26,2.54,2.9,0.31,"Ligao"
"2025-08-14 11:02:23+08:00",1.0,131.65,0.05,0.78,32.81,0.11,0.72,0.88,0.19,"Lipa City"
"2025-08-14 11:02:25+08:00",1.0,139.84,0.02,0.23,41.06,0.04,1.12,1.93,0.01,"Lucena"
"2025-08-14 11:02:27+08:00",1.0,139.84,0.02,0.23,41.06,0.04,1.12,1.93,0.01,"Maasin"
"2025-08-14 11:02:29+08:00",1.0,113.35,0.09,0.49,32.37,0.4,0.7,1.49,0.1,"Mabalacat City"
"2025-08-14 11:02:32+08:00",1.0,136.86,0.32,1.95,30.93,0.92,1.46,2.04,0.91,"Makati City"
"2025-08-14 11:02:34+08:00",1.0,107.56,0.06,0.25,32.24,0.12,0.55,1.47,0.01,"Malabon"
"2025-08-14 11:02:36+08:00",1.0,159.39,0.17,1.42,22.8,0.24,1.99,2.32,0.9,"Malaybalay"
"2025-08-14 11:02:38+08:00",1.0,137.65,0.46,2.31,32.38,1.56,1.78,2.68,1.06,"Malolos"
"2025-08-14 11:02:41+08:00",1.0,136.86,0.32,1.95,30.93,0.92,1.46,2.04,0.91,"Mandaluyong City"
"2025-08-14 11:02:43+08:00",1.0,128.53,0.05,0.79,31.81,0.34,1.2,1.39,0.32,"Mandaue City"
"2025-08-14 11:02:45+08:00",1.0,132.26,0.32,1.82,31.69,1.07,1.41,2.07,0.79,"Manila"
"2025-08-14 11:02:47+08:00",1.0,118.32,0.01,0.12,33.52,0.02,0.83,1.05,0.02,"Marawi"
"2025-08-14 11:02:49+08:00",1.0,250.43,0.55,3.67,33.64,1.1,9.29,10.36,1.53,"Mati"
"2025-08-14 11:02:51+08:00",1.0,132.26,0.32,1.82,31.69,1.07,1.41,2.07,0.79,"Meycauayan"
"2025-08-14 11:02:54+08:00",1.0,215.87,1.0,5.36,29.51,2.19,4.71,8.47,1.54,"Muñoz"
"2025-08-14 11:02:56+08:00",1.0,114.89,0.09,0.74,32.83,0.22,0.69,0.96,0.09,"Naga"
"2025-08-14 11:02:58+08:00",1.0,132.26,0.32,1.82,31.69,1.07,1.41,2.07,0.79,"Navotas"
"2025-08-14 11:03:00+08:00",1.0,113.69,0.06,0.46,31.31,0.25,0.63,1.26,0.08,"Olongapo"
"2025-08-14 11:03:02+08:00",1.0,140.5,0.16,2.02,32.37,1.08,1.42,1.81,0.68,"Ormoc"
"2025-08-14 11:03:04+08:00",1.0,139.26,0.08,1.13,32.18,0.19,1.36,1.55,0.64,"Oroquieta"
"2025-08-14 11:03:05+08:00",1.0,123.45,0.02,0.27,34.14,0.04,0.97,1.13,0.09,"Ozamiz City"
"2025-08-14 11:03:07+08:00",1.0,127.27,0.04,0.42,35.63,0.13,1.0,1.35,0.3,"Pagadian"
"2025-08-14 11:03:09+08:00",1.0,268.05,2.43,8.67,26.52,3.58,5.28,11.91,2.91,"Palayan City"
"2025-08-14 11:03:11+08:00",1.0,178.31,0.49,2.51,19.53,0.48,3.17,3.82,1.65,"Panabo"
"2025-08-14 11:03:12+08:00",1.0,136.86,0.32,1.95,30.93,0.92,1.46,2.04,0.91,"Paranaque City"
"2025-08-14 11:03:14+08:00",1.0,136.86,0.32,1.95,30.93,0.92,1.46,2.04,0.91,"Pasig"
"2025-08-14 11:03:17+08:00",1.0,157.39,0.03,0.54,45.92,0.16,1.51,2.75,0.04,"Puerto Princesa City"
"2025-08-14 11:03:19+08:00",1.0,146.49,0.56,2.86,31.87,1.68,2.08,3.07,1.38,"Quezon City"
"2025-08-14 11:03:21+08:00",2.0,433.7,1.28,8.4,31.36,1.77,20.67,22.49,5.09,"Roxas"
"2025-08-14 11:03:22+08:00",1.0,132.48,0.06,0.77,29.44,0.25,1.39,1.66,0.47,"Sagay"
"2025-08-14 11:03:24+08:00",1.0,115.79,0.07,0.61,31.39,0.32,0.66,1.09,0.13,"Samal"
"2025-08-14 11:03:25+08:00",1.0,190.83,1.27,4.6,29.87,2.06,3.02,6.8,1.5,"San Carlos"
"2025-08-14 11:03:27+08:00",1.0,120.69,0.11,2.24,29.45,1.47,2.42,3.47,0.1,"San Fernando"
"2025-08-14 11:03:29+08:00",1.0,198.28,0.2,1.19,33.97,0.38,9.49,10.06,1.09,"San Jose"
"2025-08-14 11:03:31+08:00",1.0,156.08,0.79,3.76,32.81,2.44,2.69,4.1,1.86,"San Jose del Monte"
"2025-08-14 11:03:33+08:00",1.0,168.34,1.62,5.66,26.43,4.13,9.3,10.95,0.0,"San Juan"
"2025-08-14 11:03:35+08:00",1.0,119.2,0.13,0.87,31.96,0.68,0.87,1.25,0.25,"San Pablo"
"2025-08-14 11:03:37+08:00",2.0,445.55,1.5,8.56,30.7,1.73,18.32,19.92,8.69,"San Pedro"
"2025-08-14 11:03:39+08:00",1.0,190.83,1.27,4.6,29.87,2.06,3.02,6.8,1.5,"Santa Rosa"
"2025-08-14 11:03:41+08:00",1.0,162.97,1.17,5.93,29.27,5.25,8.8,10.94,0.0,"Santiago"
"2025-08-14 11:03:42+08:00",2.0,417.55,1.32,7.9,32.4,1.85,18.33,19.98,6.51,"Santo Tomas"
"2025-08-14 11:03:43+08:00",1.0,131.75,0.02,0.36,38.06,0.14,1.18,1.66,0.14,"Silay City"
"2025-08-14 11:03:45+08:00",1.0,118.49,0.0,0.16,34.36,0.03,1.13,2.0,0.0,"Sipalay"
"2025-08-14 11:03:47+08:00",1.0,250.43,0.55,3.67,33.64,1.1,9.29,10.36,1.53,"Surigao City"
"2025-08-14 11:03:49+08:00",1.0,159.21,0.12,0.96,34.94,0.28,2.96,3.23,0.31,"Tabaco"
"2025-08-14 11:03:50+08:00",2.0,332.79,0.9,5.76,29.87,1.65,15.15,16.53,3.27,"Tabuk"
"2025-08-14 11:03:53+08:00",1.0,141.11,0.17,2.29,31.84,1.16,1.31,1.65,0.66,"Tacloban City"
"2025-08-14 11:03:55+08:00",1.0,105.24,0.03,0.31,28.82,0.08,0.77,1.32,0.2,"Tacurong"
"2025-08-14 11:03:58+08:00",1.0,128.26,0.04,0.74,32.44,0.09,0.66,0.84,0.19,"Tagaytay City"
"2025-08-14 11:04:00+08:00",1.0,136.86,0.32,1.95,30.93,0.92,1.46,2.04,0.91,"Taguig"
"2025-08-14 11:04:02+08:00",1.0,137.76,0.21,1.46,32.26,0.49,1.43,1.7,0.88,"Talisay"
"2025-08-14 11:04:04+08:00",1.0,129.43,0.06,0.91,31.4,0.13,0.78,0.95,0.31,"Tanauan"
"2025-08-14 11:04:06+08:00",1.0,193.17,0.22,1.68,23.34,0.3,5.77,6.06,0.51,"Tandag"
"2025-08-14 11:04:07+08:00",1.0,131.75,0.02,0.36,38.06,0.14,1.18,1.66,0.14,"Tangub"
"2025-08-14 11:04:09+08:00",1.0,117.34,0.01,0.35,30.85,0.04,1.13,1.62,0.07,"Tanjay"
"2025-08-14 11:04:11+08:00",1.0,111.8,0.08,0.4,32.74,0.37,0.68,1.61,0.06,"Tarlac City"
"2025-08-14 11:04:14+08:00",1.0,128.96,0.08,0.98,29.74,0.22,1.1,1.26,0.42,"Tayabas"
"2025-08-14 11:04:15+08:00",1.0,128.18,0.05,0.71,30.4,0.32,1.25,1.49,0.35,"Toledo City"
"2025-08-14 11:04:17+08:00",2.0,280.4,0.66,4.02,29.22,1.09,12.2,13.19,2.99,"Tuguegarao"
"2025-08-14 11:04:19+08:00",1.0,146.28,0.21,1.63,32.28,0.69,1.65,2.92,0.62,"Urdaneta"
"2025-08-14 11:04:20+08:00",1.0,139.23,0.16,1.71,32.61,1.03,1.44,1.85,0.66,"Valencia"
"2025-08-14 11:04:23+08:00",1.0,132.26,0.32,1.82,31.69,1.07,1.41,2.07,0.79,"Valenzuela"
"2025-08-14 11:04:24+08:00",1.0,128.4,0.04,0.5,36.62,0.18,1.18,1.47,0.21,"Victorias"
"2025-08-14 11:04:26+08:00",1.0,142.34,1.05,4.12,29.25,3.4,6.76,9.34,0.0,"Vigan"
"2025-08-14 11:04:28+08:00",1.0,129.13,0.03,0.25,35.73,0.11,0.7,1.56,0.13,"Zamboanga City"
"2025-08-14 12:00:00+08:00",1.0,102.27,0.05,0.17,34.01,0.13,0.54,1.48,0.02,"Alaminos"
"2025-08-14 12:00:02+08:00",1.0,114.92,0.07,0.6,33.73,0.51,0.9,1.64,0.11,"Angeles City"
"2025-08-14 12:00:03+08:00",1.0,273.14,1.31,8.96,32.3,3.58,6.83,12.67,2.85,"Antipolo"
"2025-08-14 12:00:06+08:00",1.0,182.78,0.19,2.01,28.45,0.65,3.13,3.58,0.88,"Bacolod"
"2025-08-14 12:00:08+08:00",1.0,123.74,0.18,1.16,33.3,0.85,1.18,1.5,0.25,"Bacoor"
"2025-08-14 12:00:10+08:00",1.0,129.29,0.02,0.24,37.28,0.09,1.14,1.65,0.08,"Bago City"
"2025-08-14 12:00:13+08:00",1.0,147.81,0.1,3.22,30.09,1.87,3.35,4.44,0.41,"Baguio"
"2025-08-14 12:00:14+08:00",1.0,118.95,0.01,0.36,30.63,0.05,1.2,1.75,0.08,"Bais"
"2025-08-14 12:00:16+08:00",1.0,116.55,0.04,0.6,32.66,0.35,0.72,1.17,0.09,"Balanga"
"2025-08-14 12:00:18+08:00",2.0,156.03,1.12,3.46,38.01,2.66,11.33,12.61,0.0,"Batac City"
"2025-08-14 12:00:19+08:00",1.0,145.61,0.04,0.65,36.81,0.1,0.78,0.96,0.08,"Batangas City"
"2025-08-14 12:00:21+08:00",1.0,124.17,0.05,0.54,29.64,0.1,1.43,2.05,0.27,"Bayawan"
"2025-08-14 12:00:23+08:00",1.0,148.18,0.08,0.7,37.09,0.18,2.62,2.84,0.23,"Baybay"
"2025-08-14 12:00:25+08:00",1.0,165.61,0.17,1.38,26.34,0.31,2.77,3.08,0.85,"Bayugan"
"2025-08-14 12:00:27+08:00",1.0,140.22,0.16,1.86,35.22,0.91,1.5,1.75,0.56,"Bislig"
"2025-08-14 12:00:29+08:00",1.0,126.73,0.07,0.84,31.9,0.14,0.83,0.97,0.34,"Biñan"
"2025-08-14 12:00:31+08:00",1.0,138.24,0.11,1.18,32.26,0.74,1.52,1.87,0.58,"Bogo"
"2025-08-14 12:00:33+08:00",1.0,232.5,0.63,7.13,38.66,1.72,5.51,6.0,1.83,"Borongan"
"2025-08-14 12:00:36+08:00",1.0,161.41,0.17,1.21,27.36,0.23,2.78,3.13,0.99,"Butuan"
"2025-08-14 12:00:37+08:00",1.0,188.91,0.22,1.98,30.77,0.62,5.13,5.72,1.22,"Cabadbaran"
"2025-08-14 12:00:38+08:00",1.0,203.48,0.96,5.43,35.26,2.5,3.82,7.92,1.89,"Cabanatuan City"
"2025-08-14 12:00:41+08:00",1.0,126.73,0.07,0.84,31.9,0.14,0.83,0.97,0.34,"Cabuyao"
"2025-08-14 12:00:43+08:00",1.0,130.24,0.05,0.54,33.79,0.2,1.28,1.54,0.31,"Cadiz"
"2025-08-14 12:00:44+08:00",1.0,151.56,0.11,1.41,29.67,0.25,1.78,2.06,1.05,"Cagayan de Oro"
"2025-08-14 12:00:46+08:00",1.0,144.6,0.03,0.57,37.19,0.08,0.75,0.93,0.1,"Calaca"
"2025-08-14 12:00:47+08:00",1.0,126.73,0.07,0.84,31.9,0.14,0.83,0.97,0.34,"Calamba"
"2025-08-14 12:00:49+08:00",1.0,154.29,0.04,0.58,38.52,0.09,0.87,1.11,0.07,"Calapan"
"2025-08-14 12:00:50+08:00",1.0,173.91,0.29,4.14,31.41,2.23,3.03,3.88,1.59,"Calbayog City"
"2025-08-14 12:00:52+08:00",1.0,124.61,0.32,1.66,34.4,1.61,1.7,2.2,0.31,"Caloocan City"
"2025-08-14 12:00:54+08:00",1.0,152.46,0.36,5.16,31.91,4.06,6.84,8.48,0.09,"Candon"
"2025-08-14 12:00:56+08:00",1.0,117.54,0.02,0.19,34.14,0.07,1.06,1.51,0.06,"Canlaon"
"2025-08-14 12:00:58+08:00",1.0,123.56,0.02,0.51,34.32,0.3,1.01,1.21,0.18,"Carcar"
"2025-08-14 12:01:00+08:00",1.0,126.73,0.07,0.84,31.9,0.14,0.83,0.97,0.34,"Carmona"
"2025-08-14 12:01:02+08:00",1.0,157.98,0.27,3.74,32.99,2.55,2.46,3.11,1.11,"Catbalogan"
"2025-08-14 12:01:04+08:00",2.0,425.72,0.64,8.12,34.78,1.54,21.98,23.8,3.15,"Cauayan"
"2025-08-14 12:01:06+08:00",1.0,123.74,0.18,1.16,33.3,0.85,1.18,1.5,0.25,"Cavite City"
"2025-08-14 12:01:08+08:00",1.0,126.14,0.04,0.64,32.58,0.3,1.1,1.27,0.27,"Cebu City"
"2025-08-14 12:01:10+08:00",1.0,130.67,0.58,2.56,35.71,2.72,2.56,3.28,0.49,"City of Marikina"
"2025-08-14 12:01:12+08:00",1.0,182.78,0.19,2.01,28.45,0.65,3.13,3.58,0.88,"City of Masbate"
"2025-08-14 12:01:14+08:00",1.0,140.03,0.02,0.32,40.67,0.09,1.19,1.91,0.08,"City of Passi"
"2025-08-14 12:01:17+08:00",1.0,160.17,0.1,1.22,33.97,0.38,2.95,3.29,0.45,"City of Sorsogon"
"2025-08-14 12:01:19+08:00",1.0,105.0,0.0,0.06,31.07,0.02,0.82,1.29,0.0,"Cotabato"
"2025-08-14 12:01:21+08:00",2.0,257.16,0.37,3.65,28.23,1.22,11.15,12.03,1.65,"Dagupan"
"2025-08-14 12:01:22+08:00",1.0,126.82,0.06,0.7,33.32,0.32,1.09,1.23,0.29,"Danao"
"2025-08-14 12:01:23+08:00",1.0,126.14,0.04,0.64,32.58,0.3,1.1,1.27,0.27,"Dapitan"
"2025-08-14 12:01:25+08:00",1.0,122.88,0.04,0.66,32.2,0.09,0.67,0.8,0.19,"Dasmariñas"
"2025-08-14 12:01:27+08:00",1.0,148.51,0.26,1.65,20.4,0.34,2.18,2.65,1.11,"Davao"
"2025-08-14 12:01:29+08:00",1.0,117.26,0.1,0.68,25.77,0.16,1.17,1.68,0.48,"Digos"
"2025-08-14 12:01:31+08:00",1.0,150.75,0.15,1.4,36.65,0.48,2.1,2.68,1.36,"Dipolog"
"2025-08-14 12:01:33+08:00",1.0,134.04,0.08,0.89,28.96,0.18,1.68,2.15,0.52,"Dumaguete"
"2025-08-14 12:01:34+08:00",1.0,152.5,0.1,1.7,31.37,0.29,1.74,2.01,1.15,"El Salvador"
"2025-08-14 12:01:37+08:00",1.0,131.12,0.06,0.65,30.47,0.23,1.38,1.62,0.43,"Escalante"
"2025-08-14 12:01:38+08:00",1.0,177.49,0.79,4.34,35.34,2.46,3.29,6.25,1.38,"Gapan"
"2025-08-14 12:01:40+08:00",1.0,86.31,0.02,0.14,28.46,0.06,0.57,1.07,0.01,"General Santos"
"2025-08-14 12:01:42+08:00",1.0,122.88,0.04,0.66,32.2,0.09,0.67,0.8,0.19,"General Trias"
"2025-08-14 12:01:44+08:00",1.0,169.51,0.22,1.56,29.23,0.3,3.17,3.59,1.57,"Gingoog City"
"2025-08-14 12:01:46+08:00",1.0,118.15,0.01,0.13,34.26,0.03,1.04,1.63,0.0,"Himamaylan"
"2025-08-14 12:01:48+08:00",2.0,364.07,0.45,4.96,36.08,0.95,17.88,18.89,3.49,"Ilagan"
"2025-08-14 12:01:49+08:00",1.0,123.06,0.01,0.17,33.95,0.02,0.92,1.04,0.03,"Iligan City"
"2025-08-14 12:01:51+08:00",1.0,149.52,0.01,0.16,42.91,0.04,1.23,2.07,0.0,"Iloilo City"
"2025-08-14 12:01:53+08:00",1.0,123.74,0.18,1.16,33.3,0.85,1.18,1.5,0.25,"Imus"
"2025-08-14 12:01:55+08:00",1.0,139.84,0.07,0.7,36.06,0.19,2.1,2.37,0.21,"Iriga City"
"2025-08-14 12:01:57+08:00",1.0,123.72,0.01,0.18,35.77,0.06,1.09,1.64,0.04,"Isabela"
"2025-08-14 12:02:00+08:00",1.0,118.08,0.01,0.18,33.4,0.03,1.1,1.71,0.02,"Kabankalan"
"2025-08-14 12:02:02+08:00",1.0,145.26,0.19,1.56,27.42,0.38,1.85,2.63,1.2,"Kidapawan"
"2025-08-14 12:02:03+08:00",1.0,92.49,0.0,0.05,26.86,0.02,0.59,1.1,0.0,"Koronadal"
"2025-08-14 12:02:06+08:00",1.0,129.29,0.02,0.24,37.28,0.09,1.14,1.65,0.08,"La Carlota"
"2025-08-14 12:02:08+08:00",1.0,87.29,0.02,0.16,32.26,0.08,0.54,0.92,0.02,"Lamitan"
"2025-08-14 12:02:09+08:00",2.0,156.03,1.12,3.46,38.01,2.66,11.33,12.61,0.0,"Laoag"
"2025-08-14 12:02:11+08:00",1.0,126.14,0.04,0.64,32.58,0.3,1.1,1.27,0.27,"Lapu-Lapu City"
"2025-08-14 12:02:12+08:00",1.0,123.74,0.18,1.16,33.3,0.85,1.18,1.5,0.25,"Las Piñas"
"2025-08-14 12:02:14+08:00",1.0,157.37,0.08,0.77,38.01,0.3,3.34,3.61,0.33,"Legazpi City"
"2025-08-14 12:02:17+08:00",1.0,145.82,0.08,0.73,36.3,0.22,2.45,2.76,0.27,"Ligao"
"2025-08-14 12:02:19+08:00",1.0,139.31,0.05,0.72,35.17,0.11,0.79,0.96,0.17,"Lipa City"
"2025-08-14 12:02:20+08:00",1.0,147.01,0.01,0.2,42.56,0.04,1.21,2.1,0.01,"Lucena"
"2025-08-14 12:02:22+08:00",1.0,147.01,0.01,0.2,42.56,0.04,1.21,2.1,0.01,"Maasin"
"2025-08-14 12:02:24+08:00",1.0,114.46,0.08,0.5,34.81,0.52,0.96,1.92,0.1,"Mabalacat City"
"2025-08-14 12:02:25+08:00",1.0,128.7,0.33,1.7,33.81,1.43,1.7,2.12,0.41,"Makati City"
"2025-08-14 12:02:27+08:00",1.0,108.73,0.05,0.22,33.43,0.12,0.63,1.76,0.01,"Malabon"
"2025-08-14 12:02:29+08:00",1.0,151.97,0.11,1.09,26.02,0.2,1.63,1.89,0.87,"Malaybalay"
"2025-08-14 12:02:31+08:00",1.0,125.47,0.46,2.17,35.5,2.37,2.21,2.9,0.37,"Malolos"
"2025-08-14 12:02:34+08:00",1.0,128.7,0.33,1.7,33.81,1.43,1.7,2.12,0.41,"Mandaluyong City"
"2025-08-14 12:02:35+08:00",1.0,126.14,0.04,0.64,32.58,0.3,1.1,1.27,0.27,"Mandaue City"
"2025-08-14 12:02:37+08:00",1.0,124.61,0.32,1.66,34.4,1.61,1.7,2.2,0.31,"Manila"
"2025-08-14 12:02:39+08:00",1.0,116.47,0.01,0.1,33.6,0.02,0.84,1.07,0.01,"Marawi"
"2025-08-14 12:02:41+08:00",1.0,207.05,0.22,2.56,38.81,1.03,7.02,7.77,1.24,"Mati"
"2025-08-14 12:02:42+08:00",1.0,124.61,0.32,1.66,34.4,1.61,1.7,2.2,0.31,"Meycauayan"
"2025-08-14 12:02:44+08:00",1.0,204.38,0.73,5.06,34.71,2.22,4.26,7.81,1.64,"Muñoz"
"2025-08-14 12:02:46+08:00",1.0,114.3,0.06,0.68,34.17,0.22,0.75,1.02,0.1,"Naga"
"2025-08-14 12:02:49+08:00",1.0,124.61,0.32,1.66,34.4,1.61,1.7,2.2,0.31,"Navotas"
"2025-08-14 12:02:51+08:00",1.0,112.46,0.04,0.47,31.92,0.27,0.68,1.35,0.06,"Olongapo"
"2025-08-14 12:02:53+08:00",1.0,141.54,0.15,1.88,34.34,1.08,1.57,1.93,0.63,"Ormoc"
"2025-08-14 12:02:55+08:00",1.0,137.02,0.05,0.99,33.05,0.17,1.32,1.49,0.6,"Oroquieta"
"2025-08-14 12:02:56+08:00",1.0,121.92,0.01,0.2,34.76,0.04,0.94,1.09,0.07,"Ozamiz City"
"2025-08-14 12:02:59+08:00",1.0,127.27,0.03,0.37,36.55,0.13,0.99,1.27,0.31,"Pagadian"
"2025-08-14 12:03:01+08:00",1.0,290.9,1.8,10.34,32.95,4.24,6.48,13.58,3.64,"Palayan City"
"2025-08-14 12:03:03+08:00",1.0,175.97,0.34,2.18,22.62,0.44,3.18,3.76,1.67,"Panabo"
"2025-08-14 12:03:05+08:00",1.0,128.7,0.33,1.7,33.81,1.43,1.7,2.12,0.41,"Paranaque City"
"2025-08-14 12:03:07+08:00",1.0,128.7,0.33,1.7,33.81,1.43,1.7,2.12,0.41,"Pasig"
"2025-08-14 12:03:09+08:00",1.0,153.46,0.04,0.49,45.59,0.17,1.6,2.86,0.04,"Puerto Princesa City"
"2025-08-14 12:03:11+08:00",1.0,130.67,0.58,2.56,35.71,2.72,2.56,3.28,0.49,"Quezon City"
"2025-08-14 12:03:14+08:00",2.0,401.1,0.57,7.04,34.41,1.49,20.28,21.89,3.51,"Roxas"
"2025-08-14 12:03:15+08:00",1.0,131.12,0.06,0.65,30.47,0.23,1.38,1.62,0.43,"Sagay"
"2025-08-14 12:03:17+08:00",1.0,116.55,0.04,0.6,32.66,0.35,0.72,1.17,0.09,"Samal"
"2025-08-14 12:03:19+08:00",1.0,203.48,0.96,5.43,35.26,2.5,3.82,7.92,1.89,"San Carlos"
"2025-08-14 12:03:21+08:00",1.0,122.69,0.08,2.26,30.83,1.47,2.45,3.51,0.14,"San Fernando"
"2025-08-14 12:03:23+08:00",1.0,161.24,0.06,0.53,37.35,0.16,5.4,5.63,0.52,"San Jose"
"2025-08-14 12:03:24+08:00",1.0,132.64,0.84,3.41,37.61,4.0,3.43,4.43,0.56,"San Jose del Monte"
"2025-08-14 12:03:26+08:00",2.0,164.27,1.12,4.55,39.7,3.92,12.17,13.9,0.0,"San Juan"
"2025-08-14 12:03:28+08:00",1.0,118.29,0.08,0.92,33.39,0.74,1.0,1.37,0.18,"San Pablo"
"2025-08-14 12:03:29+08:00",2.0,382.77,0.58,5.56,32.09,1.06,18.05,19.3,4.7,"San Pedro"
"2025-08-14 12:03:31+08:00",1.0,203.48,0.96,5.43,35.26,2.5,3.82,7.92,1.89,"Santa Rosa"
"2025-08-14 12:03:33+08:00",1.0,155.28,0.51,5.75,34.1,4.89,8.24,10.22,0.0,"Santiago"
"2025-08-14 12:03:34+08:00",2.0,377.1,0.51,5.98,34.03,1.43,18.58,19.98,3.86,"Santo Tomas"
"2025-08-14 12:03:36+08:00",1.0,134.87,0.02,0.3,38.8,0.12,1.19,1.66,0.12,"Silay City"
"2025-08-14 12:03:38+08:00",1.0,120.39,0.0,0.16,34.87,0.03,1.17,2.03,0.0,"Sipalay"
"2025-08-14 12:03:40+08:00",1.0,207.05,0.22,2.56,38.81,1.03,7.02,7.77,1.24,"Surigao City"
"2025-08-14 12:03:41+08:00",1.0,152.77,0.08,0.73,37.55,0.24,2.98,3.23,0.28,"Tabaco"
"2025-08-14 12:03:44+08:00",2.0,313.97,0.4,5.03,32.11,1.52,15.13,16.34,2.32,"Tabuk"
"2025-08-14 12:03:46+08:00",1.0,144.53,0.2,2.24,34.58,1.21,1.59,1.92,0.66,"Tacloban City"
"2025-08-14 12:03:47+08:00",1.0,103.67,0.03,0.32,28.83,0.09,0.84,1.42,0.23,"Tacurong"
"2025-08-14 12:03:49+08:00",1.0,133.73,0.03,0.61,34.69,0.08,0.71,0.87,0.15,"Tagaytay City"
"2025-08-14 12:03:51+08:00",1.0,128.7,0.33,1.7,33.81,1.43,1.7,2.12,0.41,"Taguig"
"2025-08-14 12:03:52+08:00",1.0,137.62,0.18,1.17,36.44,0.49,1.84,2.11,0.91,"Talisay"
"2025-08-14 12:03:54+08:00",1.0,133.02,0.06,0.78,33.53,0.12,0.81,0.96,0.25,"Tanauan"
"2025-08-14 12:03:56+08:00",1.0,180.96,0.18,1.28,26.6,0.29,4.93,5.17,0.49,"Tandag"
"2025-08-14 12:03:58+08:00",1.0,134.87,0.02,0.3,38.8,0.12,1.19,1.66,0.12,"Tangub"
"2025-08-14 12:04:00+08:00",1.0,118.95,0.01,0.36,30.63,0.05,1.2,1.75,0.08,"Tanjay"
"2025-08-14 12:04:02+08:00",1.0,114.0,0.09,0.39,35.88,0.53,1.01,2.19,0.09,"Tarlac City"
"2025-08-14 12:04:04+08:00",1.0,130.95,0.08,0.89,31.37,0.23,1.18,1.34,0.4,"Tayabas"
"2025-08-14 12:04:05+08:00",1.0,125.7,0.04,0.59,31.08,0.3,1.17,1.39,0.31,"Toledo City"
"2025-08-14 12:04:07+08:00",2.0,247.47,0.3,2.96,31.87,0.85,10.39,11.11,1.81,"Tuguegarao"
"2025-08-14 12:04:10+08:00",1.0,137.82,0.13,1.24,35.4,0.67,1.66,2.95,0.48,"Urdaneta"
"2025-08-14 12:04:11+08:00",1.0,140.87,0.14,1.64,33.96,1.03,1.56,1.95,0.61,"Valencia"
"2025-08-14 12:04:13+08:00",1.0,124.61,0.32,1.66,34.4,1.61,1.7,2.2,0.31,"Valenzuela"
