"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","city_name"
"2025-06-02 03:04:49+08:00",1.0,127.39,0.0,1.6,40.66,0.74,2.7,5.06,0.11,"Vigan"
"2025-06-02 03:04:51+08:00",1.0,116.54,0.0,0.41,30.45,0.08,1.27,2.04,0.27,"Zamboanga City"
"2025-06-02 04:00:00+08:00",1.0,95.97,0.0,0.34,38.21,0.19,2.93,6.82,0.0,"Alaminos"
"2025-06-02 04:00:02+08:00",1.0,96.79,0.0,0.3,34.71,0.16,2.35,5.02,0.01,"Angeles City"
"2025-06-02 04:00:03+08:00",1.0,156.56,0.01,2.57,31.26,0.85,3.14,5.09,0.71,"Antipolo"
"2025-06-02 04:00:05+08:00",2.0,469.1,2.52,7.12,8.44,1.06,14.14,16.16,2.15,"Bacolod"
"2025-06-02 04:00:07+08:00",1.0,110.04,0.0,0.48,35.23,0.15,1.39,2.73,0.21,"Bacoor"
"2025-06-02 04:00:09+08:00",1.0,115.03,0.0,0.19,36.13,0.08,0.99,2.36,0.13,"Bago City"
"2025-06-02 04:00:11+08:00",1.0,109.23,0.0,0.96,35.98,0.5,2.44,4.42,0.12,"Baguio"
"2025-06-02 04:00:13+08:00",1.0,115.61,0.0,0.18,33.67,0.03,1.01,1.78,0.18,"Bais"
"2025-06-02 04:00:15+08:00",1.0,97.24,0.0,0.28,34.41,0.16,2.08,4.7,0.01,"Balanga"
"2025-06-02 04:00:17+08:00",1.0,132.1,0.0,2.13,39.52,1.1,2.81,5.18,0.06,"Batac City"
"2025-06-02 04:00:19+08:00",1.0,126.44,0.0,0.82,33.43,0.19,1.38,2.68,0.31,"Batangas City"
"2025-06-02 04:00:20+08:00",1.0,145.7,0.07,0.87,27.13,0.1,2.89,3.86,1.0,"Bayawan"
"2025-06-02 04:00:22+08:00",1.0,142.74,0.0,0.99,32.53,0.24,2.11,3.06,0.32,"Baybay"
"2025-06-02 04:00:24+08:00",3.0,680.14,6.9,10.68,0.01,1.9,32.12,33.87,24.99,"Bayugan"
"2025-06-02 04:00:26+08:00",1.0,233.9,0.0,5.93,31.23,1.5,7.81,8.76,2.44,"Bislig"
"2025-06-02 04:00:28+08:00",1.0,116.59,0.0,0.51,36.23,0.1,1.0,1.82,0.16,"Biñan"
"2025-06-02 04:00:31+08:00",2.0,288.92,0.18,6.24,12.01,0.93,10.71,12.2,2.18,"Bogo"
"2025-06-02 04:00:33+08:00",2.0,500.52,0.01,15.82,26.22,1.58,21.59,22.06,2.02,"Borongan"
"2025-06-02 04:00:34+08:00",3.0,774.72,7.24,17.2,0.0,3.24,36.85,39.35,47.28,"Butuan"
"2025-06-02 04:00:36+08:00",3.0,728.64,5.17,19.97,0.53,3.67,33.59,36.38,46.36,"Cabadbaran"
"2025-06-02 04:00:38+08:00",1.0,102.64,0.0,0.74,34.94,0.41,2.02,3.52,0.09,"Cabanatuan City"
"2025-06-02 04:00:40+08:00",1.0,116.59,0.0,0.51,36.23,0.1,1.0,1.82,0.16,"Cabuyao"
"2025-06-02 04:00:42+08:00",1.0,206.24,0.16,2.56,24.68,0.29,5.42,6.59,1.02,"Cadiz"
"2025-06-02 04:00:45+08:00",3.0,653.83,4.05,10.13,11.36,1.14,33.64,34.84,16.96,"Cagayan de Oro"
"2025-06-02 04:00:47+08:00",1.0,110.13,0.0,0.48,34.28,0.14,1.38,3.08,0.14,"Calaca"
"2025-06-02 04:00:49+08:00",1.0,116.59,0.0,0.51,36.23,0.1,1.0,1.82,0.16,"Calamba"
"2025-06-02 04:00:51+08:00",1.0,120.42,0.0,0.67,33.65,0.17,1.3,2.8,0.23,"Calapan"
"2025-06-02 04:00:53+08:00",1.0,211.5,0.01,5.27,30.71,1.93,7.51,8.63,2.55,"Calbayog City"
"2025-06-02 04:00:55+08:00",1.0,112.36,0.0,0.58,35.05,0.19,1.51,2.85,0.34,"Caloocan City"
"2025-06-02 04:00:56+08:00",1.0,140.04,0.0,2.25,35.65,1.09,2.72,4.29,0.25,"Candon"
"2025-06-02 04:00:59+08:00",1.0,115.26,0.0,0.17,36.35,0.06,0.95,1.99,0.1,"Canlaon"
"2025-06-02 04:01:01+08:00",1.0,115.63,0.0,0.4,30.63,0.25,1.33,1.8,0.31,"Carcar"
"2025-06-02 04:01:04+08:00",1.0,116.59,0.0,0.51,36.23,0.1,1.0,1.82,0.16,"Carmona"
"2025-06-02 04:01:05+08:00",1.0,202.64,0.0,5.48,34.18,2.43,7.54,8.6,2.16,"Catbalogan"
"2025-06-02 04:01:07+08:00",1.0,388.73,0.26,7.89,14.35,1.01,8.6,10.08,1.46,"Cauayan"
"2025-06-02 04:01:09+08:00",1.0,110.04,0.0,0.48,35.23,0.15,1.39,2.73,0.21,"Cavite City"
"2025-06-02 04:01:11+08:00",1.0,167.15,0.12,1.59,23.58,0.3,3.95,4.48,0.73,"Cebu City"
"2025-06-02 04:01:13+08:00",1.0,125.32,0.0,0.91,35.17,0.25,1.32,2.25,0.66,"City of Marikina"
"2025-06-02 04:01:16+08:00",2.0,469.1,2.52,7.12,8.44,1.06,14.14,16.16,2.15,"City of Masbate"
"2025-06-02 04:01:18+08:00",1.0,122.18,0.0,0.46,35.1,0.12,1.37,3.26,0.33,"City of Passi"
"2025-06-02 04:01:20+08:00",1.0,197.7,0.01,3.02,23.62,0.51,3.82,4.74,0.73,"City of Sorsogon"
"2025-06-02 04:01:22+08:00",1.0,133.03,0.0,0.22,33.85,0.04,4.52,4.85,0.22,"Cotabato"
"2025-06-02 04:01:24+08:00",1.0,334.09,0.32,5.5,13.58,0.83,8.59,9.67,0.98,"Dagupan"
"2025-06-02 04:01:27+08:00",1.0,168.17,0.12,1.76,22.6,0.34,3.96,4.39,0.79,"Danao"
"2025-06-02 04:01:29+08:00",1.0,167.15,0.12,1.59,23.58,0.3,3.95,4.48,0.73,"Dapitan"
"2025-06-02 04:01:31+08:00",1.0,107.71,0.0,0.37,35.42,0.11,1.26,2.6,0.09,"Dasmariñas"
"2025-06-02 04:01:32+08:00",2.0,608.32,0.1,13.16,14.77,1.35,23.4,24.27,9.13,"Davao"
"2025-06-02 04:01:34+08:00",2.0,310.44,0.0,4.57,35.43,0.48,10.42,10.78,3.37,"Digos"
"2025-06-02 04:01:36+08:00",1.0,218.99,0.16,2.49,20.85,0.31,7.09,7.49,2.77,"Dipolog"
"2025-06-02 04:01:38+08:00",1.0,218.36,0.16,2.35,21.08,0.24,7.35,7.99,2.62,"Dumaguete"
"2025-06-02 04:01:40+08:00",2.0,461.66,2.04,6.59,22.84,0.72,23.18,23.92,10.52,"El Salvador"
"2025-06-02 04:01:42+08:00",1.0,280.39,0.32,4.36,14.39,0.4,9.47,10.69,1.5,"Escalante"
"2025-06-02 04:01:44+08:00",1.0,106.65,0.0,0.72,34.91,0.35,1.89,3.34,0.22,"Gapan"
"2025-06-02 04:01:47+08:00",1.0,137.9,0.0,0.34,36.87,0.08,3.42,3.64,0.14,"General Santos"
"2025-06-02 04:01:49+08:00",1.0,107.71,0.0,0.37,35.42,0.11,1.26,2.6,0.09,"General Trias"
"2025-06-02 04:01:51+08:00",3.0,846.69,5.39,23.56,0.05,3.21,40.22,43.64,55.48,"Gingoog City"
"2025-06-02 04:01:55+08:00",1.0,110.4,0.0,0.1,35.98,0.04,0.84,2.04,0.05,"Himamaylan"
"2025-06-02 04:01:57+08:00",1.0,268.35,0.01,4.86,17.97,0.58,3.61,4.28,0.66,"Ilagan"
"2025-06-02 04:01:59+08:00",1.0,206.19,0.0,1.23,34.69,0.09,9.76,9.83,1.13,"Iligan City"
"2025-06-02 04:02:00+08:00",1.0,109.34,0.0,0.1,35.45,0.06,1.15,3.63,0.06,"Iloilo City"
"2025-06-02 04:02:02+08:00",1.0,110.04,0.0,0.48,35.23,0.15,1.39,2.73,0.21,"Imus"
"2025-06-02 04:02:03+08:00",1.0,150.96,0.0,1.08,33.27,0.23,2.2,3.39,0.32,"Iriga City"
"2025-06-02 04:02:05+08:00",1.0,112.71,0.0,0.15,36.05,0.06,0.91,2.2,0.09,"Isabela"
"2025-06-02 04:02:06+08:00",1.0,111.17,0.0,0.12,35.27,0.04,0.87,2.09,0.08,"Kabankalan"
"2025-06-02 04:02:08+08:00",2.0,382.81,0.0,6.61,32.93,0.69,13.9,14.36,4.96,"Kidapawan"
"2025-06-02 04:02:09+08:00",1.0,136.68,0.0,0.17,36.41,0.02,3.94,4.18,0.19,"Koronadal"
"2025-06-02 04:02:11+08:00",1.0,115.03,0.0,0.19,36.13,0.08,0.99,2.36,0.13,"La Carlota"
"2025-06-02 04:02:13+08:00",1.0,156.89,0.0,0.77,38.75,0.17,3.61,3.72,0.17,"Lamitan"
"2025-06-02 04:02:15+08:00",1.0,132.1,0.0,2.13,39.52,1.1,2.81,5.18,0.06,"Laoag"
"2025-06-02 04:02:17+08:00",1.0,167.15,0.12,1.59,23.58,0.3,3.95,4.48,0.73,"Lapu-Lapu City"
"2025-06-02 04:02:19+08:00",1.0,110.04,0.0,0.48,35.23,0.15,1.39,2.73,0.21,"Las Piñas"
"2025-06-02 04:02:20+08:00",1.0,166.95,0.0,1.76,28.93,0.41,2.8,3.61,0.45,"Legazpi City"
"2025-06-02 04:02:22+08:00",1.0,174.04,0.0,1.64,30.69,0.31,2.84,4.09,0.44,"Ligao"
"2025-06-02 04:02:25+08:00",1.0,123.17,0.0,0.72,34.36,0.16,1.25,2.39,0.26,"Lipa City"
"2025-06-02 04:02:27+08:00",1.0,110.97,0.0,0.1,35.66,0.06,1.17,3.51,0.06,"Lucena"
"2025-06-02 04:02:29+08:00",1.0,110.97,0.0,0.1,35.66,0.06,1.17,3.51,0.06,"Maasin"
"2025-06-02 04:02:31+08:00",1.0,96.15,0.0,0.31,34.88,0.17,2.49,5.23,0.0,"Mabalacat City"
"2025-06-02 04:02:33+08:00",1.0,120.97,0.0,0.71,35.7,0.17,1.16,2.04,0.41,"Makati City"
"2025-06-02 04:02:35+08:00",1.0,94.05,0.0,0.34,35.97,0.2,3.18,7.42,0.0,"Malabon"
"2025-06-02 04:02:36+08:00",3.0,826.09,5.86,9.43,0.29,1.13,44.74,45.89,8.16,"Malaybalay"
"2025-06-02 04:02:39+08:00",1.0,114.68,0.0,0.68,34.86,0.23,1.63,2.98,0.46,"Malolos"
"2025-06-02 04:02:40+08:00",1.0,120.97,0.0,0.71,35.7,0.17,1.16,2.04,0.41,"Mandaluyong City"
"2025-06-02 04:02:43+08:00",1.0,167.15,0.12,1.59,23.58,0.3,3.95,4.48,0.73,"Mandaue City"
"2025-06-02 04:02:45+08:00",1.0,112.36,0.0,0.58,35.05,0.19,1.51,2.85,0.34,"Manila"
"2025-06-02 04:02:46+08:00",1.0,172.86,0.0,0.61,35.69,0.05,8.05,8.15,0.62,"Marawi"
"2025-06-02 04:02:49+08:00",2.0,479.34,0.57,17.61,16.93,3.17,19.52,21.81,30.53,"Mati"
"2025-06-02 04:02:50+08:00",1.0,112.36,0.0,0.58,35.05,0.19,1.51,2.85,0.34,"Meycauayan"
"2025-06-02 04:02:52+08:00",1.0,126.9,0.0,1.45,33.43,0.5,2.72,4.63,0.37,"Muñoz"
"2025-06-02 04:02:54+08:00",1.0,122.33,0.0,0.38,38.93,0.15,1.17,2.53,0.09,"Naga"
"2025-06-02 04:02:56+08:00",1.0,112.36,0.0,0.58,35.05,0.19,1.51,2.85,0.34,"Navotas"
"2025-06-02 04:02:58+08:00",1.0,95.21,0.0,0.34,33.99,0.19,2.64,6.14,0.01,"Olongapo"
"2025-06-02 04:03:00+08:00",1.0,239.1,0.02,6.12,23.17,1.51,8.03,9.38,2.63,"Ormoc"
"2025-06-02 04:03:02+08:00",2.0,286.5,0.17,3.35,25.03,0.35,12.72,13.08,3.99,"Oroquieta"
"2025-06-02 04:03:03+08:00",1.0,163.44,0.0,1.1,31.51,0.13,5.0,5.25,1.2,"Ozamiz City"
"2025-06-02 04:03:06+08:00",1.0,127.81,0.0,0.78,30.69,0.18,1.86,2.31,0.79,"Pagadian"
"2025-06-02 04:03:07+08:00",1.0,108.87,0.0,1.22,34.62,0.68,1.8,2.92,0.19,"Palayan City"
"2025-06-02 04:03:09+08:00",3.0,746.69,0.84,17.74,10.16,1.96,32.17,33.67,13.94,"Panabo"
"2025-06-02 04:03:10+08:00",1.0,120.97,0.0,0.71,35.7,0.17,1.16,2.04,0.41,"Paranaque City"
"2025-06-02 04:03:12+08:00",1.0,120.97,0.0,0.71,35.7,0.17,1.16,2.04,0.41,"Pasig"
"2025-06-02 04:03:13+08:00",1.0,103.07,0.0,0.27,42.93,0.17,1.11,2.79,0.27,"Puerto Princesa City"
"2025-06-02 04:03:15+08:00",1.0,125.32,0.0,0.91,35.17,0.25,1.32,2.25,0.66,"Quezon City"
"2025-06-02 04:03:18+08:00",1.0,401.34,0.36,7.55,12.96,0.91,9.77,11.2,1.36,"Roxas"
"2025-06-02 04:03:19+08:00",1.0,280.39,0.32,4.36,14.39,0.4,9.47,10.69,1.5,"Sagay"
"2025-06-02 04:03:20+08:00",1.0,97.24,0.0,0.28,34.41,0.16,2.08,4.7,0.01,"Samal"
"2025-06-02 04:03:23+08:00",1.0,102.64,0.0,0.74,34.94,0.41,2.02,3.52,0.09,"San Carlos"
"2025-06-02 04:03:24+08:00",1.0,107.65,0.0,0.83,38.54,0.43,2.38,4.86,0.07,"San Fernando"
"2025-06-02 04:03:26+08:00",1.0,308.57,0.1,4.27,7.4,0.39,7.59,8.66,0.83,"San Jose"
"2025-06-02 04:03:28+08:00",1.0,129.65,0.0,1.1,34.65,0.32,1.48,2.46,0.9,"San Jose del Monte"
"2025-06-02 04:03:31+08:00",1.0,141.78,0.0,2.54,37.61,1.32,2.81,4.81,0.16,"San Juan"
"2025-06-02 04:03:32+08:00",1.0,99.66,0.0,0.26,35.07,0.13,1.77,3.49,0.02,"San Pablo"
"2025-06-02 04:03:34+08:00",1.0,276.61,0.01,4.78,16.53,0.43,4.11,4.77,0.6,"San Pedro"
"2025-06-02 04:03:36+08:00",1.0,102.64,0.0,0.74,34.94,0.41,2.02,3.52,0.09,"Santa Rosa"
"2025-06-02 04:03:39+08:00",1.0,152.85,0.0,2.78,35.66,1.31,2.92,4.43,0.3,"Santiago"
"2025-06-02 04:03:40+08:00",2.0,413.15,0.45,7.23,11.62,0.8,10.93,12.32,1.27,"Santo Tomas"
"2025-06-02 04:03:42+08:00",1.0,117.34,0.0,0.24,36.2,0.1,1.07,2.52,0.17,"Silay City"
"2025-06-02 04:03:44+08:00",1.0,106.84,0.0,0.1,34.61,0.05,0.77,2.72,0.06,"Sipalay"
"2025-06-02 04:03:46+08:00",2.0,479.34,0.57,17.61,16.93,3.17,19.52,21.81,30.53,"Surigao City"
"2025-06-02 04:03:48+08:00",1.0,154.83,0.0,1.37,30.73,0.32,2.46,3.33,0.38,"Tabaco"
"2025-06-02 04:03:50+08:00",2.0,443.02,0.61,7.61,10.1,1.0,13.17,14.77,1.47,"Tabuk"
"2025-06-02 04:03:52+08:00",1.0,272.39,0.0,7.98,27.65,2.01,9.81,11.15,2.88,"Tacloban City"
"2025-06-02 04:03:54+08:00",1.0,142.75,0.0,0.28,35.33,0.03,3.95,4.18,0.25,"Tacurong"
"2025-06-02 04:03:56+08:00",1.0,108.92,0.0,0.43,34.85,0.12,1.32,2.84,0.11,"Tagaytay City"
"2025-06-02 04:03:58+08:00",1.0,120.97,0.0,0.71,35.7,0.17,1.16,2.04,0.41,"Taguig"
"2025-06-02 04:04:00+08:00",1.0,126.49,0.0,0.5,37.13,0.16,0.93,1.67,0.19,"Talisay"
"2025-06-02 04:04:02+08:00",1.0,119.89,0.0,0.61,35.29,0.13,1.13,2.11,0.21,"Tanauan"
"2025-06-02 04:04:04+08:00",2.0,351.15,2.59,3.02,0.08,0.35,18.09,18.45,2.66,"Tandag"
"2025-06-02 04:04:07+08:00",1.0,117.34,0.0,0.24,36.2,0.1,1.07,2.52,0.17,"Tangub"
"2025-06-02 04:04:09+08:00",1.0,115.61,0.0,0.18,33.67,0.03,1.01,1.78,0.18,"Tanjay"
"2025-06-02 04:04:11+08:00",1.0,95.51,0.0,0.31,35.06,0.17,2.63,5.44,0.0,"Tarlac City"
"2025-06-02 04:04:13+08:00",1.0,187.91,0.07,2.09,27.14,0.26,3.0,3.62,0.62,"Tayabas"
"2025-06-02 04:04:15+08:00",1.0,191.57,0.18,2.01,21.29,0.31,5.27,6.0,0.86,"Toledo City"
"2025-06-02 04:04:17+08:00",1.0,316.04,0.2,4.97,12.07,0.62,7.51,8.52,0.87,"Tuguegarao"
"2025-06-02 04:04:19+08:00",1.0,97.19,0.0,0.42,36.15,0.19,2.65,5.32,0.05,"Urdaneta"
"2025-06-02 04:04:21+08:00",1.0,243.7,0.04,5.94,19.3,1.31,8.58,10.04,2.44,"Valencia"
"2025-06-02 04:04:22+08:00",1.0,112.36,0.0,0.58,35.05,0.19,1.51,2.85,0.34,"Valenzuela"
"2025-06-02 04:04:24+08:00",1.0,131.32,0.0,0.74,35.07,0.19,1.38,2.48,0.55,"Victorias"
"2025-06-02 04:04:27+08:00",1.0,127.2,0.0,1.6,40.64,0.77,2.63,5.1,0.12,"Vigan"
"2025-06-02 04:04:29+08:00",1.0,116.36,0.0,0.38,30.11,0.08,1.3,2.05,0.29,"Zamboanga City"
"2025-06-02 05:00:00+08:00",1.0,93.8,0.0,0.3,36.84,0.18,2.95,6.59,0.0,"Alaminos"
"2025-06-02 05:00:03+08:00",1.0,95.57,0.0,0.3,34.02,0.17,2.44,5.14,0.01,"Angeles City"
"2025-06-02 05:00:05+08:00",1.0,157.39,0.01,2.6,30.69,0.86,3.26,5.39,0.72,"Antipolo"
"2025-06-02 05:00:07+08:00",2.0,469.36,2.59,6.93,9.14,1.04,14.63,16.69,2.05,"Bacolod"
"2025-06-02 05:00:08+08:00",1.0,108.67,0.0,0.49,34.72,0.15,1.47,2.87,0.24,"Bacoor"
"2025-06-02 05:00:11+08:00",1.0,114.11,0.0,0.2,36.0,0.08,0.92,2.33,0.14,"Bago City"
"2025-06-02 05:00:12+08:00",1.0,106.85,0.0,0.92,34.88,0.47,2.65,4.82,0.12,"Baguio"
"2025-06-02 05:00:14+08:00",1.0,114.89,0.0,0.17,34.13,0.03,0.86,1.54,0.16,"Bais"
"2025-06-02 05:00:18+08:00",1.0,95.84,0.0,0.28,33.85,0.16,2.17,4.85,0.01,"Balanga"
"2025-06-02 05:00:21+08:00",1.0,132.03,0.0,2.1,39.62,1.15,2.8,5.29,0.07,"Batac City"
"2025-06-02 05:00:22+08:00",1.0,121.78,0.0,0.73,33.27,0.18,1.39,2.85,0.28,"Batangas City"
"2025-06-02 05:00:24+08:00",1.0,145.68,0.08,0.81,27.33,0.09,2.89,3.74,0.86,"Bayawan"
"2025-06-02 05:00:25+08:00",1.0,145.23,0.0,1.07,32.3,0.26,2.17,3.24,0.33,"Baybay"
"2025-06-02 05:00:27+08:00",3.0,695.28,7.57,10.46,0.01,1.88,33.64,35.37,25.6,"Bayugan"
"2025-06-02 05:00:29+08:00",1.0,231.58,0.0,5.89,30.24,1.52,7.34,8.23,2.44,"Bislig"
"2025-06-02 05:00:33+08:00",1.0,116.14,0.0,0.53,35.59,0.11,1.11,1.96,0.17,"Biñan"
"2025-06-02 05:00:35+08:00",2.0,293.47,0.23,6.28,11.25,0.96,10.87,12.38,2.3,"Bogo"
"2025-06-02 05:00:39+08:00",2.0,512.15,0.01,16.31,23.54,1.6,21.58,22.03,2.11,"Borongan"
"2025-06-02 05:00:40+08:00",3.0,796.58,8.14,16.96,0.0,3.23,39.02,41.62,49.08,"Butuan"
"2025-06-02 05:00:42+08:00",3.0,744.87,5.77,19.8,0.57,3.65,35.43,38.28,48.04,"Cabadbaran"
"2025-06-02 05:00:45+08:00",1.0,101.98,0.0,0.76,34.31,0.42,2.11,3.81,0.1,"Cabanatuan City"
"2025-06-02 05:00:48+08:00",1.0,116.14,0.0,0.53,35.59,0.11,1.11,1.96,0.17,"Cabuyao"
"2025-06-02 05:00:49+08:00",1.0,210.31,0.22,2.54,24.4,0.29,5.61,6.8,1.02,"Cadiz"
"2025-06-02 05:00:55+08:00",3.0,671.36,4.01,10.96,10.92,1.17,34.5,35.71,18.28,"Cagayan de Oro"
"2025-06-02 05:00:57+08:00",1.0,108.04,0.0,0.45,34.04,0.14,1.42,3.25,0.13,"Calaca"
"2025-06-02 05:00:59+08:00",1.0,116.14,0.0,0.53,35.59,0.11,1.11,1.96,0.17,"Calamba"
"2025-06-02 05:01:01+08:00",1.0,116.9,0.0,0.61,33.58,0.17,1.33,3.05,0.21,"Calapan"
"2025-06-02 05:01:03+08:00",1.0,214.05,0.01,5.43,29.71,1.96,7.51,8.6,2.47,"Calbayog City"
"2025-06-02 05:01:07+08:00",1.0,110.97,0.0,0.6,34.58,0.2,1.6,3.05,0.39,"Caloocan City"
"2025-06-02 05:01:10+08:00",1.0,137.51,0.0,2.21,35.12,1.1,2.88,4.68,0.24,"Candon"
"2025-06-02 05:01:12+08:00",1.0,114.49,0.0,0.17,36.28,0.07,0.85,1.9,0.11,"Canlaon"
"2025-06-02 05:01:14+08:00",1.0,117.0,0.0,0.4,31.78,0.26,1.34,1.91,0.31,"Carcar"
"2025-06-02 05:01:17+08:00",1.0,116.14,0.0,0.53,35.59,0.11,1.11,1.96,0.17,"Carmona"
"2025-06-02 05:01:20+08:00",1.0,200.58,0.0,5.51,33.28,2.5,7.17,8.17,2.09,"Catbalogan"
"2025-06-02 05:01:23+08:00",1.0,390.57,0.27,7.79,13.94,1.07,8.93,10.57,1.55,"Cauayan"
"2025-06-02 05:01:24+08:00",1.0,108.67,0.0,0.49,34.72,0.15,1.47,2.87,0.24,"Cavite City"
"2025-06-02 05:01:26+08:00",1.0,170.83,0.17,1.58,23.8,0.3,4.07,4.61,0.74,"Cebu City"
"2025-06-02 05:01:27+08:00",1.0,124.49,0.0,0.95,34.78,0.26,1.41,2.43,0.77,"City of Marikina"
"2025-06-02 05:01:29+08:00",2.0,469.36,2.59,6.93,9.14,1.04,14.63,16.69,2.05,"City of Masbate"
"2025-06-02 05:01:30+08:00",1.0,120.13,0.0,0.42,34.93,0.12,1.33,3.34,0.29,"City of Passi"
"2025-06-02 05:01:32+08:00",1.0,200.01,0.01,3.04,23.37,0.54,3.98,4.96,0.75,"City of Sorsogon"
"2025-06-02 05:01:35+08:00",1.0,135.27,0.0,0.23,33.84,0.04,4.6,4.88,0.21,"Cotabato"
"2025-06-02 05:01:37+08:00",1.0,339.08,0.31,5.46,13.44,0.85,8.76,9.9,1.02,"Dagupan"
"2025-06-02 05:01:39+08:00",1.0,171.14,0.17,1.74,22.34,0.34,4.04,4.45,0.78,"Danao"
"2025-06-02 05:01:40+08:00",1.0,170.83,0.17,1.58,23.8,0.3,4.07,4.61,0.74,"Dapitan"
"2025-06-02 05:01:42+08:00",1.0,106.36,0.0,0.37,34.85,0.11,1.35,2.7,0.09,"Dasmariñas"
"2025-06-02 05:01:43+08:00",2.0,597.43,0.14,12.54,14.56,1.27,23.49,24.32,8.75,"Davao"
"2025-06-02 05:01:45+08:00",2.0,303.78,0.0,4.29,35.44,0.44,10.34,10.69,3.19,"Digos"
"2025-06-02 05:01:47+08:00",1.0,219.35,0.17,2.4,20.85,0.3,7.19,7.59,2.68,"Dipolog"
"2025-06-02 05:01:49+08:00",1.0,217.17,0.17,2.23,21.25,0.23,7.32,7.93,2.53,"Dumaguete"
"2025-06-02 05:01:52+08:00",2.0,480.6,2.02,7.23,21.96,0.74,24.14,24.91,11.37,"El Salvador"
"2025-06-02 05:01:53+08:00",1.0,289.49,0.44,4.37,13.76,0.4,9.91,11.11,1.54,"Escalante"
"2025-06-02 05:01:55+08:00",1.0,105.75,0.0,0.75,34.36,0.36,1.98,3.61,0.25,"Gapan"
"2025-06-02 05:01:57+08:00",1.0,136.74,0.0,0.31,36.53,0.07,3.28,3.52,0.12,"General Santos"
"2025-06-02 05:01:59+08:00",1.0,106.36,0.0,0.37,34.85,0.11,1.35,2.7,0.09,"General Trias"
"2025-06-02 05:02:01+08:00",3.0,876.25,5.96,24.29,0.04,3.3,42.5,45.97,59.26,"Gingoog City"
"2025-06-02 05:02:03+08:00",1.0,109.2,0.0,0.1,35.84,0.04,0.74,1.9,0.05,"Himamaylan"
"2025-06-02 05:02:06+08:00",1.0,268.68,0.01,4.79,17.74,0.62,3.87,4.62,0.7,"Ilagan"
"2025-06-02 05:02:08+08:00",2.0,227.56,0.0,1.55,33.72,0.09,11.13,11.21,1.16,"Iligan City"
"2025-06-02 05:02:09+08:00",1.0,107.52,0.0,0.1,35.12,0.06,1.12,3.62,0.06,"Iloilo City"
"2025-06-02 05:02:12+08:00",1.0,108.67,0.0,0.49,34.72,0.15,1.47,2.87,0.24,"Imus"
"2025-06-02 05:02:14+08:00",1.0,157.96,0.0,1.25,32.68,0.25,2.4,3.69,0.36,"Iriga City"
"2025-06-02 05:02:15+08:00",1.0,111.65,0.0,0.15,35.92,0.06,0.83,2.11,0.09,"Isabela"
"2025-06-02 05:02:18+08:00",1.0,110.12,0.0,0.11,35.31,0.03,0.77,1.9,0.07,"Kabankalan"
"2025-06-02 05:02:19+08:00",2.0,373.49,0.0,6.27,32.6,0.64,13.74,14.16,4.72,"Kidapawan"
"2025-06-02 05:02:23+08:00",1.0,136.41,0.0,0.17,35.92,0.02,3.77,4.04,0.16,"Koronadal"
"2025-06-02 05:02:25+08:00",1.0,114.11,0.0,0.2,36.0,0.08,0.92,2.33,0.14,"La Carlota"
"2025-06-02 05:02:28+08:00",1.0,158.02,0.0,0.75,38.94,0.16,3.75,3.86,0.16,"Lamitan"
"2025-06-02 05:02:29+08:00",1.0,132.03,0.0,2.1,39.62,1.15,2.8,5.29,0.07,"Laoag"
"2025-06-02 05:02:31+08:00",1.0,170.83,0.17,1.58,23.8,0.3,4.07,4.61,0.74,"Lapu-Lapu City"
"2025-06-02 05:02:33+08:00",1.0,108.67,0.0,0.49,34.72,0.15,1.47,2.87,0.24,"Las Piñas"
"2025-06-02 05:02:38+08:00",1.0,177.45,0.0,2.04,27.76,0.47,3.23,4.13,0.51,"Legazpi City"
"2025-06-02 05:02:40+08:00",1.0,188.35,0.0,1.96,29.47,0.35,3.3,4.65,0.52,"Ligao"
"2025-06-02 05:02:42+08:00",1.0,119.91,0.0,0.67,34.04,0.16,1.3,2.55,0.25,"Lipa City"
"2025-06-02 05:02:43+08:00",1.0,108.98,0.0,0.1,35.33,0.06,1.15,3.57,0.06,"Lucena"
"2025-06-02 05:02:45+08:00",1.0,108.98,0.0,0.1,35.33,0.06,1.15,3.57,0.06,"Maasin"
"2025-06-02 05:02:48+08:00",1.0,95.02,0.0,0.31,34.11,0.17,2.58,5.36,0.0,"Mabalacat City"
"2025-06-02 05:02:50+08:00",1.0,120.33,0.0,0.74,35.18,0.18,1.26,2.2,0.47,"Makati City"
"2025-06-02 05:02:53+08:00",1.0,92.47,0.0,0.3,34.8,0.19,3.2,7.08,0.0,"Malabon"
"2025-06-02 05:02:55+08:00",3.0,837.51,6.02,9.63,0.33,1.11,44.94,46.03,8.03,"Malaybalay"
"2025-06-02 05:02:57+08:00",1.0,113.27,0.0,0.71,34.45,0.24,1.72,3.22,0.54,"Malolos"
"2025-06-02 05:02:59+08:00",1.0,120.33,0.0,0.74,35.18,0.18,1.26,2.2,0.47,"Mandaluyong City"
"2025-06-02 05:03:01+08:00",1.0,170.83,0.17,1.58,23.8,0.3,4.07,4.61,0.74,"Mandaue City"
"2025-06-02 05:03:03+08:00",1.0,110.97,0.0,0.6,34.58,0.2,1.6,3.05,0.39,"Manila"
