"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","coord.lon","coord.lat","extraction_date_time","city_name"
"2024-10-01 00:03:21+08:00",1.0,240.33,0.0,1.84,42.92,0.43,3.22,3.94,0.4,120.5431,14.7678,"2024-10-01 00:03:21.182202+08:00","Samal"
"2024-10-01 00:03:22+08:00",2.0,801.09,0.31,16.28,5.63,2.06,22.83,26.54,3.36,120.8931,15.5448,"2024-10-01 00:03:22.536632+08:00","San Carlos"
"2024-10-01 00:03:24+08:00",1.0,253.68,0.0,5.4,38.62,4.41,3.14,4.05,0.03,120.3166,16.6159,"2024-10-01 00:03:24.330537+08:00","San Fernando"
"2024-10-01 00:03:25+08:00",2.0,323.77,0.0,2.08,63.66,0.28,2.83,2.97,0.78,121.8712,17.8927,"2024-10-01 00:03:26.015572+08:00","San Jose"
"2024-10-01 00:03:28+08:00",1.0,380.52,0.01,12.51,22.53,5.6,6.34,11.88,2.31,121.0453,14.8139,"2024-10-01 00:03:28.622705+08:00","San Jose del Monte"
"2024-10-01 00:03:30+08:00",2.0,223.64,0.0,0.62,94.41,0.14,3.89,4.63,0.09,120.4583,17.7422,"2024-10-01 00:03:30.832107+08:00","San Juan"
"2024-10-01 00:03:33+08:00",1.0,313.76,0.0,4.88,36.12,1.33,4.06,6.56,2.22,120.6197,14.9696,"2024-10-01 00:03:33.189222+08:00","San Pablo"
"2024-10-01 00:03:35+08:00",1.0,350.48,0.0,3.26,56.51,0.54,3.66,4.15,2.57,121.8833,17.2,"2024-10-01 00:03:35.265645+08:00","San Pedro"
"2024-10-01 00:03:37+08:00",2.0,801.09,0.31,16.28,5.63,2.06,22.83,26.54,3.36,120.9378,15.4238,"2024-10-01 00:03:37.545042+08:00","Santa Rosa"
"2024-10-01 00:03:38+08:00",2.0,263.69,0.0,2.12,62.23,0.82,3.83,4.2,0.07,120.4449,17.2939,"2024-10-01 00:03:38.841936+08:00","Santiago"
"2024-10-01 00:03:40+08:00",1.0,350.48,0.0,3.34,42.92,0.49,4.84,5.28,1.27,121.7645,17.3997,"2024-10-01 00:03:41.061294+08:00","Santo Tomas"
"2024-10-01 00:03:42+08:00",1.0,270.37,0.0,2.46,15.38,0.81,1.57,3.06,0.94,122.9667,10.8,"2024-10-01 00:03:43.042667+08:00","Silay City"
"2024-10-01 00:03:45+08:00",1.0,247.0,0.01,1.5,18.24,0.39,1.03,1.37,1.2,122.4042,9.7519,"2024-10-01 00:03:45.474388+08:00","Sipalay"
"2024-10-01 00:03:47+08:00",1.0,287.06,0.0,1.69,17.52,0.27,1.76,1.85,0.42,125.5,9.75,"2024-10-01 00:03:47.872624+08:00","Surigao City"
"2024-10-01 00:03:49+08:00",1.0,293.73,0.0,1.41,18.95,5.72,2.51,3.39,1.05,123.7336,13.3586,"2024-10-01 00:03:50.080039+08:00","Tabaco"
"2024-10-01 00:03:51+08:00",1.0,303.75,0.0,1.84,23.6,0.3,4.57,4.85,0.63,121.4443,17.4189,"2024-10-01 00:03:51.970186+08:00","Tabuk"
"2024-10-01 00:03:54+08:00",1.0,467.3,0.05,11.65,4.11,1.22,7.48,9.12,1.68,125.0,11.25,"2024-10-01 00:03:54.623241+08:00","Tacloban City"
"2024-10-01 00:03:56+08:00",3.0,894.55,1.24,12.34,0.36,1.42,28.9,31.78,10.39,124.6764,6.6925,"2024-10-01 00:03:56.697164+08:00","Tacurong"
"2024-10-01 00:03:58+08:00",1.0,253.68,0.0,1.46,34.69,0.48,2.2,2.96,0.48,120.9337,14.1059,"2024-10-01 00:03:58.237981+08:00","Tagaytay City"
"2024-10-01 00:04:00+08:00",1.0,327.11,0.02,6.51,26.46,4.59,3.42,5.4,1.69,121.0792,14.5243,"2024-10-01 00:04:00.513930+08:00","Taguig"
"2024-10-01 00:04:02+08:00",1.0,253.68,0.0,0.72,19.67,0.14,1.06,1.45,0.36,122.9226,14.1343,"2024-10-01 00:04:02.727594+08:00","Talisay"
"2024-10-01 00:04:04+08:00",1.0,270.37,0.0,5.01,30.76,2.74,2.58,3.85,0.88,121.1498,14.0863,"2024-10-01 00:04:04.837423+08:00","Tanauan"
"2024-10-01 00:04:06+08:00",1.0,260.35,0.01,2.01,3.8,0.63,2.99,3.98,3.17,126.1986,9.0783,"2024-10-01 00:04:06.280876+08:00","Tandag"
"2024-10-01 00:04:08+08:00",1.0,270.37,0.0,2.46,15.38,0.81,1.57,3.06,0.94,122.9306,10.6339,"2024-10-01 00:04:08.908903+08:00","Tangub"
"2024-10-01 00:04:10+08:00",1.0,303.75,0.23,3.73,3.8,0.52,4.89,6.5,5.07,123.1583,9.5153,"2024-10-01 00:04:10.662628+08:00","Tanjay"
"2024-10-01 00:04:13+08:00",2.0,520.71,0.11,9.94,11.36,1.43,10.49,13.03,6.71,120.5986,15.4889,"2024-10-01 00:04:13.335397+08:00","Tarlac City"
"2024-10-01 00:04:14+08:00",1.0,303.75,0.0,9.0,27.54,5.31,4.22,8.28,1.63,121.5911,14.0289,"2024-10-01 00:04:14.605545+08:00","Tayabas"
"2024-10-01 00:04:16+08:00",1.0,277.04,0.0,4.88,12.34,2.3,2.61,6.09,2.85,123.6333,10.3833,"2024-10-01 00:04:16.281207+08:00","Toledo City"
"2024-10-01 00:04:18+08:00",1.0,370.5,0.0,3.3,46.49,0.44,5.31,5.56,1.03,121.7269,17.6131,"2024-10-01 00:04:18.945669+08:00","Tuguegarao"
"2024-10-01 00:04:20+08:00",2.0,774.38,0.5,21.76,5.05,4.23,22.77,25.53,4.5,120.5711,15.9761,"2024-10-01 00:04:20.924661+08:00","Urdaneta"
"2024-10-01 00:04:22+08:00",1.0,270.37,0.0,4.8,13.95,3.7,1.82,2.06,1.0,124.5725,11.1089,"2024-10-01 00:04:22.970138+08:00","Valencia"
"2024-10-01 00:04:24+08:00",1.0,267.03,0.0,6.51,33.62,2.0,3.42,7.77,0.98,120.9667,14.7,"2024-10-01 00:04:24.897272+08:00","Valenzuela"
"2024-10-01 00:04:26+08:00",1.0,273.71,0.0,2.08,16.27,1.12,1.5,2.71,0.82,123.0778,10.9,"2024-10-01 00:04:26.169112+08:00","Victorias"
"2024-10-01 00:04:28+08:00",2.0,213.62,0.0,0.54,98.71,0.15,3.94,5.76,0.0,120.3869,17.5747,"2024-10-01 00:04:28.473910+08:00","Vigan"
"2024-10-01 00:04:30+08:00",1.0,423.91,3.02,9.6,0.3,3.37,4.88,5.98,7.6,122.0696,6.9135,"2024-10-01 00:04:31.040109+08:00","Zamboanga City"
"2024-10-01 03:00:00+08:00",1.0,247.0,0.0,0.98,40.41,0.2,2.51,4.86,0.31,119.9811,16.1561,"2024-10-01 03:00:00.482874+08:00","Alaminos"
"2024-10-01 03:00:02+08:00",1.0,247.0,0.0,1.61,33.98,0.34,2.95,3.6,0.83,120.5833,15.15,"2024-10-01 03:00:02.612685+08:00","Angeles City"
"2024-10-01 03:00:03+08:00",2.0,587.46,0.09,9.68,10.64,1.54,13.76,17.59,3.55,121.19,15.6181,"2024-10-01 03:00:04.087924+08:00","Antipolo"
